name,image,url,power,size,offers
Asus ROG Strix 850 W 80+ Gold Certified Fully Modular ATX Power Supply (ROG-STRIX-850G-WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/19cf9b2fdda8760cb9d0f4119e780b9a.256p.jpg,https://pcpartpicker.com/product/MGzFf7/asus-rog-strix-850-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-850g-white,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/6/3637410/asus-rog-strix-850g-gaming-netzteil-80-gold-modula""}, {""retailer"": ""computeruniverse.net"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/6/3637453/asus-rog-strix-850p-850w-gaming-netzteil-atx-3-1-v""}, {""retailer"": ""computeruniverse.net"", ""price"": ""206"", ""url"": ""https://www.gputracker.eu/si-click/6/3637459/asus-rog-loki-platinum-850w-sfx-netzteil-atx3-0-pc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""207"", ""url"": ""https://www.gputracker.eu/si-click/6/3689562/asus-rog-strix-850p-gaming-unite-dalimentation-den""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3722587/asus-rog-strix-850w-platinum""}, {""retailer"": ""computeruniverse.net"", ""price"": ""214"", ""url"": ""https://www.gputracker.eu/si-click/6/3637461/asus-rog-loki-platinum-850w-sfx-netzteil-atx3-0-pc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""224"", ""url"": ""https://www.gputracker.eu/si-click/6/2858499/asus-rog-loki-sfx-l-850w-platinum-unite-dalimentat""}, {""retailer"": ""ldlc.com"", ""price"": ""240"", ""url"": ""https://www.gputracker.eu/si-click/6/2287666/asus-rog-loki-sfx-l-850w-platinum""}]"
MSI MPG A850GF 850 W 80+ Gold Certified Fully Modular ATX Power Supply (MPG A850GF),https://cdna.pcpartpicker.com/static/forever/images/product/a17f19b8ff57ed588541561adb18e3f2.256p.jpg,https://pcpartpicker.com/product/WxZzK8/msi-mpg-a850gf-850-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a850gf,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/6/3637380/msi-mpg-a850g-850-watt-atx-80-gold-netzteil-pcie5-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/6/2858432/msi-mpg-a850g-pcie5-unite-dalimentation-denergie-8""}, {""retailer"": ""reichelt.de"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3724814/msi-7zp7b11-ce0-msi-mpg-a850g-pcie5""}, {""retailer"": ""ldlc.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/6/3598180/msi-mpg-a850gs-pcie5""}]"
SeaSonic FOCUS GX 850 W 80+ Gold Certified Fully Modular ATX Power Supply (FOCUS-GX-850),https://cdna.pcpartpicker.com/static/forever/images/product/923d08dddeefd9976e03c76d149efb01.256p.jpg,https://pcpartpicker.com/product/7v3mP6/seasonic-focus-gx-850-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-850,850,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/6/3689546/seasonic-focus-gx-unite-dalimentation-denergie-850""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332402/seasonic-focus-gx-850-atx-3-2024""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332403/seasonic-focus-gx-850-atx-3-2024-blanc""}]"
SeaSonic FOCUS PLUS 850 Gold 850 W 80+ Gold Certified Fully Modular ATX Power Supply (SSR-850FX),https://cdna.pcpartpicker.com/static/forever/images/product/0d00cd0365aac0b1e9c2f3bbc1b8a670.256p.jpg,https://pcpartpicker.com/product/jWFXsY/seasonic-focus-plus-gold-850w-80-gold-certified-fully-modular-atx-power-supply-ssr-850fx,850,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/6/3689546/seasonic-focus-gx-unite-dalimentation-denergie-850""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332402/seasonic-focus-gx-850-atx-3-2024""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332403/seasonic-focus-gx-850-atx-3-2024-blanc""}]"
Enermax REVOLUTION D.F. 2 850 W 80+ Gold Certified Fully Modular ATX Power Supply (ERS850EWT),https://cdna.pcpartpicker.com/static/forever/images/product/1863b7cb189c78fa6a0feb1999ee4de8.256p.jpg,https://pcpartpicker.com/product/FKZXsY/enermax-revolution-df-2-850-w-80-gold-certified-fully-modular-atx-power-supply-ers850ewt,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/6/3637377/enermax-revolution-d-f-x-netzteil-850-watt-80-plus""}, {""retailer"": ""pskmegastore.com"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/6/3689521/enermax-revolution-d-f-2-unite-dalimentation-dener""}, {""retailer"": ""pskmegastore.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/3111628/enermax-revolution-d-f-12-unite-dalimentation-dene""}, {""retailer"": ""pskmegastore.com"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/6/3689526/enermax-revolution-dfx-unite-dalimentation-denergi""}, {""retailer"": ""ldlc.com"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/6/3216718/enermax-revolution-d-f-12-850w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""136"", ""url"": ""https://www.gputracker.eu/si-click/6/3111623/enermax-revolution-d-f-12-unite-dalimentation-dene""}]"
be quiet! Pure Power 12 M 850 W 80+ Gold Certified Fully Modular ATX Power Supply (BN505),https://cdna.pcpartpicker.com/static/forever/images/product/58f82e34238ad2132a69775300daa503.256p.jpg,https://pcpartpicker.com/product/4XsV3C/be-quiet-pure-power-12-m-850-w-80-gold-certified-fully-modular-atx-power-supply-bn505,850,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/6/2638233/bqt-bn330-be-quiet-system-power-10-850w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/6/3637354/be-quiet-system-power-10-850-watt-netzteil-atx-2-5""}, {""retailer"": ""computeruniverse.net"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/6/3637361/be-quiet-pure-power-12-850-watt-netzteil-80-gold-a""}, {""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/6/3430103/bqt-bp004eu-be-quiet-pure-power-12-850w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/6/3689505/be-quiet-pure-power-12-850w-unite-dalimentation-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3637382/be-quiet-pure-power-12-m-850-watt-netzteil-80-gold""}, {""retailer"": ""computeruniverse.net"", ""price"": ""143"", ""url"": ""https://www.gputracker.eu/si-click/6/3637432/be-quiet-power-zone-2-850-watt-netzteil-80-atx-3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/6/3127853/be-quiet-pure-power-12-m-unite-dalimentation-dener""}, {""retailer"": ""pskmegastore.com"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/6/3689537/be-quiet-power-zone-2-850-w-alimentation-atx-3-1-8""}, {""retailer"": ""computeruniverse.net"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/6/3637426/be-quiet-straight-power-12-850-atx3-1-netzteil-80-""}]"
be quiet! Straight Power 11 850 W 80+ Platinum Certified Fully Modular ATX Power Supply (BN643),https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,https://pcpartpicker.com/product/nqXYcf/be-quiet-straight-power-11-850-w-80-platinum-certified-fully-modular-atx-power-supply-bn643,850,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/6/2638233/bqt-bn330-be-quiet-system-power-10-850w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/6/3637354/be-quiet-system-power-10-850-watt-netzteil-atx-2-5""}, {""retailer"": ""computeruniverse.net"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/6/3637361/be-quiet-pure-power-12-850-watt-netzteil-80-gold-a""}, {""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/6/3430103/bqt-bp004eu-be-quiet-pure-power-12-850w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/6/3689505/be-quiet-pure-power-12-850w-unite-dalimentation-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3637382/be-quiet-pure-power-12-m-850-watt-netzteil-80-gold""}, {""retailer"": ""computeruniverse.net"", ""price"": ""143"", ""url"": ""https://www.gputracker.eu/si-click/6/3637432/be-quiet-power-zone-2-850-watt-netzteil-80-atx-3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/6/3127853/be-quiet-pure-power-12-m-unite-dalimentation-dener""}, {""retailer"": ""pskmegastore.com"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/6/3689537/be-quiet-power-zone-2-850-w-alimentation-atx-3-1-8""}, {""retailer"": ""computeruniverse.net"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/6/3637426/be-quiet-straight-power-12-850-atx3-1-netzteil-80-""}]"
Corsair RM850e (2022) 850 W 80+ Gold Certified Fully Modular ATX Power Supply (CP-9020249-NA),https://cdna.pcpartpicker.com/static/forever/images/product/237b36018991e28d227eaa0158bd0425.256p.jpg,https://pcpartpicker.com/product/qNKKHx/corsair-rm850e-2022-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020249-na,850,ATX,"[{""retailer"": ""infomaxparis.com"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3648828/corsair-rm850e-80-gold-v2025""}, {""retailer"": ""powerlab.fr"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3648791/corsair-rm850e-80-gold-v2025""}, {""retailer"": ""pskmegastore.com"", ""price"": ""142"", ""url"": ""https://www.gputracker.eu/si-click/6/3689536/corsair-rm850e-unite-dalimentation-denergie-850-w-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""144"", ""url"": ""https://www.gputracker.eu/si-click/6/3740853/corsair-rm850e-unite-dalimentation-denergie-850-w-""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/6/3589242/corsair-rm850e-2025""}, {""retailer"": ""computeruniverse.net"", ""price"": ""152"", ""url"": ""https://www.gputracker.eu/si-click/6/3637412/corsair-rm850e-850-watt-netzteil-80-gold-atx3-0-pc""}]"
Asus TUF Gaming 850G 850 W 80+ Gold Certified Fully Modular ATX Power Supply (90YE00S2-B0NA00),https://cdna.pcpartpicker.com/static/forever/images/product/4f699d87a43e3c59ea964a1bf230301c.256p.jpg,https://pcpartpicker.com/product/MLzhP6/asus-tuf-gaming-850g-850-w-80-gold-certified-fully-modular-atx-power-supply-90ye00s2-b0na00,850,ATX,"[{""retailer"": ""infomaxparis.com"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/6/2584934/asus-tuf-gaming-850g-80plus-gold""}, {""retailer"": ""powerlab.fr"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/6/3711495/asus-tuf-gaming-850g-80plus-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/6/2858442/asus-tuf-gaming-850w-gold-unite-dalimentation-dene""}, {""retailer"": ""computeruniverse.net"", ""price"": ""138"", ""url"": ""https://www.gputracker.eu/si-click/6/3637394/asus-tuf-gaming-850w-netzteil-80-gold-atx3-0-pcie5""}]"
Asus ROG-STRIX-850G 850 W 80+ Gold Certified Fully Modular ATX Power Supply (90YE00A3-B0NA00),https://cdna.pcpartpicker.com/static/forever/images/product/ed389950ed8edcbe841a379aea923139.256p.jpg,https://pcpartpicker.com/product/4cWBD3/asus-rog-strix-850g-850-w-80-gold-certified-fully-modular-atx-power-supply-90ye00a3-b0na00,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/6/3637410/asus-rog-strix-850g-gaming-netzteil-80-gold-modula""}]"
be quiet! Dark Power 13 850 W 80+ Titanium Certified Fully Modular ATX Power Supply (BN660),https://cdna.pcpartpicker.com/static/forever/images/product/ac6ebb39db158b2d18a6a847537740f7.256p.jpg,https://pcpartpicker.com/product/42FmP6/be-quiet-dark-power-13-850-w-80-titanium-certified-fully-modular-atx-power-supply-bn660,850,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/6/2638233/bqt-bn330-be-quiet-system-power-10-850w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/6/3637354/be-quiet-system-power-10-850-watt-netzteil-atx-2-5""}, {""retailer"": ""computeruniverse.net"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/6/3637361/be-quiet-pure-power-12-850-watt-netzteil-80-gold-a""}, {""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/6/3430103/bqt-bp004eu-be-quiet-pure-power-12-850w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/6/3689505/be-quiet-pure-power-12-850w-unite-dalimentation-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3637382/be-quiet-pure-power-12-m-850-watt-netzteil-80-gold""}, {""retailer"": ""computeruniverse.net"", ""price"": ""143"", ""url"": ""https://www.gputracker.eu/si-click/6/3637432/be-quiet-power-zone-2-850-watt-netzteil-80-atx-3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/6/3127853/be-quiet-pure-power-12-m-unite-dalimentation-dener""}, {""retailer"": ""pskmegastore.com"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/6/3689537/be-quiet-power-zone-2-850-w-alimentation-atx-3-1-8""}, {""retailer"": ""computeruniverse.net"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/6/3637426/be-quiet-straight-power-12-850-atx3-1-netzteil-80-""}]"
be quiet! System Power 10 850 W 80+ Gold Certified ATX Power Supply (BN330),https://cdna.pcpartpicker.com/static/forever/images/product/f32c06b9d1141f919ba11afdf42deefd.256p.jpg,https://pcpartpicker.com/product/4pytt6/be-quiet-system-power-10-850-w-80-gold-certified-atx-power-supply-bn330,850,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/6/2638233/bqt-bn330-be-quiet-system-power-10-850w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/6/3637354/be-quiet-system-power-10-850-watt-netzteil-atx-2-5""}, {""retailer"": ""computeruniverse.net"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/6/3637361/be-quiet-pure-power-12-850-watt-netzteil-80-gold-a""}, {""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/6/3430103/bqt-bp004eu-be-quiet-pure-power-12-850w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/6/3689505/be-quiet-pure-power-12-850w-unite-dalimentation-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/6/3637382/be-quiet-pure-power-12-m-850-watt-netzteil-80-gold""}, {""retailer"": ""computeruniverse.net"", ""price"": ""143"", ""url"": ""https://www.gputracker.eu/si-click/6/3637432/be-quiet-power-zone-2-850-watt-netzteil-80-atx-3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/6/3127853/be-quiet-pure-power-12-m-unite-dalimentation-dener""}, {""retailer"": ""pskmegastore.com"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/6/3689537/be-quiet-power-zone-2-850-w-alimentation-atx-3-1-8""}, {""retailer"": ""computeruniverse.net"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/6/3637426/be-quiet-straight-power-12-850-atx3-1-netzteil-80-""}]"
SeaSonic FOCUS PX 850 W 80+ Platinum Certified Fully Modular ATX Power Supply (FOCUS-PX-850),https://cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,https://pcpartpicker.com/product/rmrYcf/seasonic-focus-px-850-w-80-platinum-certified-fully-modular-atx-power-supply-focus-px-850,850,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/6/3689546/seasonic-focus-gx-unite-dalimentation-denergie-850""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332402/seasonic-focus-gx-850-atx-3-2024""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3332403/seasonic-focus-gx-850-atx-3-2024-blanc""}]"
Asus ROG THOR 850P 850 W 80+ Platinum Certified Fully Modular ATX Power Supply (ROG-THOR-850P),https://cdna.pcpartpicker.com/static/forever/images/product/2f8794c5ac50f5b68812752fb408e31c.256p.jpg,https://pcpartpicker.com/product/6s448d/asus-rog-thor-850p-850-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-850p,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/6/3637410/asus-rog-strix-850g-gaming-netzteil-80-gold-modula""}, {""retailer"": ""computeruniverse.net"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/6/3637453/asus-rog-strix-850p-850w-gaming-netzteil-atx-3-1-v""}, {""retailer"": ""computeruniverse.net"", ""price"": ""206"", ""url"": ""https://www.gputracker.eu/si-click/6/3637459/asus-rog-loki-platinum-850w-sfx-netzteil-atx3-0-pc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""207"", ""url"": ""https://www.gputracker.eu/si-click/6/3689562/asus-rog-strix-850p-gaming-unite-dalimentation-den""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/6/3722587/asus-rog-strix-850w-platinum""}, {""retailer"": ""computeruniverse.net"", ""price"": ""214"", ""url"": ""https://www.gputracker.eu/si-click/6/3637461/asus-rog-loki-platinum-850w-sfx-netzteil-atx3-0-pc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""224"", ""url"": ""https://www.gputracker.eu/si-click/6/2858499/asus-rog-loki-sfx-l-850w-platinum-unite-dalimentat""}, {""retailer"": ""ldlc.com"", ""price"": ""240"", ""url"": ""https://www.gputracker.eu/si-click/6/2287666/asus-rog-loki-sfx-l-850w-platinum""}]"
EVGA 850 BQ 850 W 80+ Bronze Certified Semi-modular ATX Power Supply (110-BQ-0850-V1),https://m.media-amazon.com/images/I/51GfcLl+1WL.jpg,https://pcpartpicker.com/product/kGL7YJ/evga-850-bq-850-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0850-v1,850,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/6/3663851/evga-supernova-850-gt""}]"
Thermaltake Toughpower GF3 TT Premium 850 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPD-0850FNFAGU-4),https://cdna.pcpartpicker.com/static/forever/images/product/1fec713c4a2ff56951d81112d8508171.256p.jpg,https://pcpartpicker.com/product/phVmP6/thermaltake-toughpower-gf3-tt-premium-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagu-4,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3637352/thermaltake-toughpower-gx3-850-watt-netzteil-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3637357/thermaltake-toughpower-bm3-850-watt-netzteil-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/6/3672276/thermaltake-toughpower-gt-snow-850w-atx3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/3689489/thermaltake-toughpower-gt-unite-dalimentation-dene""}, {""retailer"": ""computeruniverse.net"", ""price"": ""108"", ""url"": ""https://www.gputracker.eu/si-click/6/3637363/thermaltake-toughpower-gf-a3-850-watt-netzteil-gam""}, {""retailer"": ""reichelt.de"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/6/2464609/tt-37513-thermaltake-toughpower-gf3-a3-850-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/6/3689504/thermaltake-toughpower-gt-unite-dalimentation-dene""}, {""retailer"": ""pskmegastore.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/2858440/thermaltake-toughpower-gf-a3-gold-850w-tt-premium-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/3637388/thermaltake-toughpower-gf1-850-watt-gold-argb-netz""}, {""retailer"": ""reichelt.de"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/6/1498139/tt-21314-thermaltake-toughpower-gf1-argb-850-w-gol""}]"
Deepcool PM850D 850 W 80+ Gold Certified ATX Power Supply (R-PM850D-FA0B-US),https://m.media-amazon.com/images/I/41vj54h89iL.jpg,https://pcpartpicker.com/product/pjZXsY/deepcool-pm850d-850-w-80-gold-certified-atx-power-supply-r-pm850d-fa0b-us,850,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/6/3111588/deepcool-pm850d-unite-dalimentation-denergie-850-w""}]"
Corsair RM850x (2018) 850 W 80+ Gold Certified Fully Modular ATX Power Supply (CP-9020180-NA),https://m.media-amazon.com/images/I/51Ax0tT-ewL.jpg,https://pcpartpicker.com/product/VgQG3C/corsair-rmx-2018-850w-80-gold-certified-fully-modular-atx-power-supply-cp-9020180-na,850,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""167"", ""url"": ""https://www.gputracker.eu/si-click/6/3689544/corsair-rm850x-unite-dalimentation-denergie-850-w-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""167"", ""url"": ""https://www.gputracker.eu/si-click/6/3637435/corsair-shift-series-rm850x-850-watt-netzteil-atx3""}, {""retailer"": ""ldlc.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/6/3459047/corsair-rm850x-cybenetics-gold-2024""}, {""retailer"": ""pskmegastore.com"", ""price"": ""192"", ""url"": ""https://www.gputracker.eu/si-click/6/2858473/corsair-rm850x-shift-unite-dalimentation-denergie-""}]"
EVGA SuperNOVA 850 P6 850 W 80+ Platinum Certified Fully Modular ATX Power Supply (220-P6-0850-X1),https://m.media-amazon.com/images/I/51y1ie1gvIL.jpg,https://pcpartpicker.com/product/4MXJ7P/evga-supernova-850-p6-850-w-80-platinum-certified-fully-modular-atx-power-supply-220-p6-0850-x1,850,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/6/3663851/evga-supernova-850-gt""}]"
EVGA 850 GQ 850 W 80+ Gold Certified Semi-modular ATX Power Supply (210-GQ-0850),https://cdna.pcpartpicker.com/static/forever/images/product/6526a44f05968a2e6b238ca552f25ae7.256p.jpg,https://pcpartpicker.com/product/2BcMnQ/evga-850-gq-850-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0850,850,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/6/3663851/evga-supernova-850-gt""}]"
EVGA SuperNOVA 850 T2 850 W 80+ Titanium Certified Fully Modular ATX Power Supply (220-T2-0850-X1),https://cdna.pcpartpicker.com/static/forever/images/product/c56ce498468a90a417aae520258bd4f7.256p.jpg,https://pcpartpicker.com/product/xfvZxr/evga-supernova-850-t2-850-w-80-titanium-certified-fully-modular-atx-power-supply-220-t2-0850-x1,850,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/6/3663851/evga-supernova-850-gt""}]"
Thermaltake Toughpower GF1 Snow - TT Premium 850 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPD-0850FNFAGx-W),https://m.media-amazon.com/images/I/412YrqmdMBL.jpg,https://pcpartpicker.com/product/mgvdnQ/thermaltake-toughpower-gf1-snow-tt-premium-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagx-w,850,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3637352/thermaltake-toughpower-gx3-850-watt-netzteil-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3637357/thermaltake-toughpower-bm3-850-watt-netzteil-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/6/3672276/thermaltake-toughpower-gt-snow-850w-atx3-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/3689489/thermaltake-toughpower-gt-unite-dalimentation-dene""}, {""retailer"": ""computeruniverse.net"", ""price"": ""108"", ""url"": ""https://www.gputracker.eu/si-click/6/3637363/thermaltake-toughpower-gf-a3-850-watt-netzteil-gam""}, {""retailer"": ""reichelt.de"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/6/2464609/tt-37513-thermaltake-toughpower-gf3-a3-850-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/6/3689504/thermaltake-toughpower-gt-unite-dalimentation-dene""}, {""retailer"": ""pskmegastore.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/2858440/thermaltake-toughpower-gf-a3-gold-850w-tt-premium-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/3637388/thermaltake-toughpower-gf1-850-watt-gold-argb-netz""}, {""retailer"": ""reichelt.de"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/6/1498139/tt-21314-thermaltake-toughpower-gf1-argb-850-w-gol""}]"
