name,image,url,type,size,offers
G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL14 Memory (F4-3600C14D-32GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/96514f9d5f3fccb074ac161e6151f709.256p.jpg,https://pcpartpicker.com/product/tm6qqs/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3600-cl14-memory-f4-3600c14d-32gtzn,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/11/3638220/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3600-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859913/g-skill-trident-z-rgb-f4-3600c18d-32gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/11/3638276/32gb-2x16gb-g-skill-trident-z-neo-ddr4-3600-cl16-1""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874353/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-3600-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/11/2919277/g-skill-trident-z-rgb-f4-3600c16d-32gtzrc-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/11/1874366/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/11/2919278/g-skill-trident-z-royal-f4-3600c18d-32gtrs-module-""}, {""retailer"": ""ldlc.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/11/1951661/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/11/1874363/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-3600-""}, {""retailer"": ""jacob.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/11/3528411/g-skill-trident-z-royal-f4-3600c18d-32gtrs-speiche""}]"
G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16D-32GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/0d60edfc0987875cc4cb35038196bfbb.256p.jpg,https://pcpartpicker.com/product/gqkgXL/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-f4-3600c16d-32gtzn,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/11/3638220/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3600-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859913/g-skill-trident-z-rgb-f4-3600c18d-32gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/11/3638276/32gb-2x16gb-g-skill-trident-z-neo-ddr4-3600-cl16-1""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874353/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-3600-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/11/2919277/g-skill-trident-z-rgb-f4-3600c16d-32gtzrc-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/11/1874366/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/11/2919278/g-skill-trident-z-royal-f4-3600c18d-32gtrs-module-""}, {""retailer"": ""ldlc.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/11/1951661/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/11/1874363/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-3600-""}, {""retailer"": ""jacob.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/11/3528411/g-skill-trident-z-royal-f4-3600c18d-32gtrs-speiche""}]"
G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16D-32GTZNC),https://cdna.pcpartpicker.com/static/forever/images/product/20348ef9eb7ca86600eefb50c6a56597.256p.jpg,https://pcpartpicker.com/product/w3FKHx/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-f4-3600c16d-32gtznc,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/11/3638220/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3600-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859913/g-skill-trident-z-rgb-f4-3600c18d-32gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/11/3638276/32gb-2x16gb-g-skill-trident-z-neo-ddr4-3600-cl16-1""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874353/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-3600-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/11/2919277/g-skill-trident-z-rgb-f4-3600c16d-32gtzrc-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/11/1874366/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/11/2919278/g-skill-trident-z-royal-f4-3600c18d-32gtrs-module-""}, {""retailer"": ""ldlc.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/11/1951661/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/11/1874363/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-3600-""}, {""retailer"": ""jacob.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/11/3528411/g-skill-trident-z-royal-f4-3600c18d-32gtrs-speiche""}]"
G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/afb427afc0d3703c1b80dfe86ed7041e.256p.jpg,https://pcpartpicker.com/product/H7hmP6/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-f4-3600c18d-32gtzn,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/11/3638220/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3600-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859913/g-skill-trident-z-rgb-f4-3600c18d-32gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/11/3638276/32gb-2x16gb-g-skill-trident-z-neo-ddr4-3600-cl16-1""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874353/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-3600-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/11/2919277/g-skill-trident-z-rgb-f4-3600c16d-32gtzrc-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/11/1874366/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/11/2919278/g-skill-trident-z-royal-f4-3600c18d-32gtrs-module-""}, {""retailer"": ""ldlc.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/11/1951661/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/11/1874363/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-3600-""}, {""retailer"": ""jacob.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/11/3528411/g-skill-trident-z-royal-f4-3600c18d-32gtrs-speiche""}]"
G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/6fc1c22e745c629dcd029159128f1f04.256p.jpg,https://pcpartpicker.com/product/f9jNnQ/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-f4-4000c18d-32gtzn,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/11/3638277/32gb-2x16gb-g-skill-tridentz-neo-ddr4-4000-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/2919275/g-skill-trident-z-rgb-f4-4000c18d-32gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/11/2859943/g-skill-trident-z-neo-f4-4000c18d-32gtzn-module-de""}, {""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/11/1957445/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-4000-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/11/2919279/g-skill-trident-z-royal-f4-4000c18d-32gtrs-module-""}, {""retailer"": ""jacob.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/11/1906453/g-skill-trident-z-rgb-f4-4000c18d-32gtzr-speicherm""}, {""retailer"": ""jacob.de"", ""price"": ""149"", ""url"": ""https://www.gputracker.eu/si-click/11/1923568/g-skill-trident-z-royal-silber-32gb-ddr4-4000-18-f""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/11/1874413/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-4000-""}]"
G.Skill Trident Z Neo 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory (F4-3600C18Q-32GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/75af64e8ece52cb4bf45d58c5df18f3a.256p.jpg,https://pcpartpicker.com/product/2wVG3C/gskill-trident-z-neo-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c18q-32gtzn,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/11/3638220/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3600-cl18-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859913/g-skill-trident-z-rgb-f4-3600c18d-32gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/11/3638276/32gb-2x16gb-g-skill-trident-z-neo-ddr4-3600-cl16-1""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874353/g-skill-trident-z-rgb-32-go-2-x-16-go-ddr4-3600-mh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/11/2919277/g-skill-trident-z-rgb-f4-3600c16d-32gtzrc-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/11/1874366/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/11/2919278/g-skill-trident-z-royal-f4-3600c18d-32gtrs-module-""}, {""retailer"": ""ldlc.com"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/11/1951661/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3600-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/11/1874363/g-skill-trident-z-royal-32-go-2-x-16-go-ddr4-3600-""}, {""retailer"": ""jacob.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/11/3528411/g-skill-trident-z-royal-f4-3600c18d-32gtrs-speiche""}]"
G.Skill Trident Z Neo 64 GB (2 x 32 GB) DDR4-3200 CL16 Memory (F4-3200C16D-64GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/201c8ce58b34c9237b7d70957ce3f43b.256p.jpg,https://pcpartpicker.com/product/BRn8TW/gskill-trident-z-neo-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-f4-3200c16d-64gtzn,DDR4,64,"[{""retailer"": ""pskmegastore.com"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/11/3704427/g-skill-trident-z-rgb-f4-3200c14d-64gtzr-module-de""}]"
G.Skill Trident Z Neo 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18D-64GTZN),https://cdna.pcpartpicker.com/static/forever/images/product/a5aa7db7f572f73b96ca99c21e87cb12.256p.jpg,https://pcpartpicker.com/product/tcVG3C/gskill-trident-z-neo-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzn,DDR4,64,"[{""retailer"": ""pskmegastore.com"", ""price"": ""138"", ""url"": ""https://www.gputracker.eu/si-click/11/2860142/g-skill-trident-z-rgb-f4-3600c18d-64gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/11/2919282/g-skill-trident-z-neo-f4-3600c18d-64gtzn-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""154"", ""url"": ""https://www.gputracker.eu/si-click/11/3704425/g-skill-trident-z-rgb-f4-3600c16d-64gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""164"", ""url"": ""https://www.gputracker.eu/si-click/11/3638505/64gb-2x32gb-g-skill-tridentz-rgb-ddr4-3600-cl16-ra""}]"
G.Skill Trident Z Neo 64 GB (4 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16Q-64GTZNC),https://cdna.pcpartpicker.com/static/forever/images/product/789896fa5f1d7c11002a193d5ac53923.256p.jpg,https://pcpartpicker.com/product/hFdrxr/gskill-trident-z-neo-64-gb-4-x-16-gb-ddr4-3600-cl16-memory-f4-3600c16q-64gtznc,DDR4,64,"[{""retailer"": ""pskmegastore.com"", ""price"": ""138"", ""url"": ""https://www.gputracker.eu/si-click/11/2860142/g-skill-trident-z-rgb-f4-3600c18d-64gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/11/2919282/g-skill-trident-z-neo-f4-3600c18d-64gtzn-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""154"", ""url"": ""https://www.gputracker.eu/si-click/11/3704425/g-skill-trident-z-rgb-f4-3600c16d-64gtzr-module-de""}, {""retailer"": ""computeruniverse.net"", ""price"": ""164"", ""url"": ""https://www.gputracker.eu/si-click/11/3638505/64gb-2x32gb-g-skill-tridentz-rgb-ddr4-3600-cl16-ra""}]"
G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTZR),https://m.media-amazon.com/images/I/41W2Vvt5MoL.jpg,https://pcpartpicker.com/product/ybrcCJ/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzr,DDR4,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3638107/16gb-2x8gb-g-skill-tridentz-rgb-ddr4-3200-cl16-ram""}, {""retailer"": ""jacob.de"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/11/1903894/g-skill-ddr4-16gb-pc-3200-cl16-kit-2x8gb-16gtzkw-t""}, {""retailer"": ""pskmegastore.com"", ""price"": ""55"", ""url"": ""https://www.gputracker.eu/si-click/11/2859724/g-skill-trident-z-rgb-16gb-ddr4-module-de-memoire-""}, {""retailer"": ""jacob.de"", ""price"": ""55"", ""url"": ""https://www.gputracker.eu/si-click/11/1905114/g-skill-trident-z-rgb-16gb-ddr4-3200mhz-speichermo""}, {""retailer"": ""pskmegastore.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/3569469/g-skill-trident-z-rgb-f4-3200c16d-16gtzrx-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2519833/g-skill-trident-z-rgb-16-go-2x-8-go-ddr4-3200-mhz-""}, {""retailer"": ""ldlc.com"", ""price"": ""60"", ""url"": ""https://www.gputracker.eu/si-click/11/2262020/g-skill-trident-z-rgb-16-go-2x-8-go-ddr4-3200-mhz-""}]"
G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (F4-3600C16D-16GTZRC),https://cdna.pcpartpicker.com/static/forever/images/product/6831943dd8ed33a70b0ef0600f0c3fab.256p.jpg,https://pcpartpicker.com/product/WRK2FT/gskill-trident-z-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gtzrc,DDR4,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3638103/16gb-2x8gb-g-skill-trident-z-rgb-ddr4-3600-cl18-18""}, {""retailer"": ""pskmegastore.com"", ""price"": ""50"", ""url"": ""https://www.gputracker.eu/si-click/11/2859683/g-skill-trident-z-rgb-for-amd-f4-3600c18d-16gtzrx-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/11/3638144/16gb-2x8gb-g-skill-trident-z-neo-ddr4-3600-cl16-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""56"", ""url"": ""https://www.gputracker.eu/si-click/11/2916899/g-skill-trident-z-f4-3600c18d-16gtzn-module-de-mem""}, {""retailer"": ""computeruniverse.net"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/11/3638194/16gb-2x8gb-g-skill-tridentz-rgb-ddr4-3600-cl16-ram""}, {""retailer"": ""ldlc.com"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/11/1874183/g-skill-trident-z-rgb-16-go-2-x-8-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/3689047/g-skill-trident-z-rgb-f4-3600c16d-16gtzrc-module-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/2859911/g-skill-trident-z-f4-3600c16d-16gtznc-module-de-me""}, {""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/11/1936723/g-skill-trident-z-neo-16-go-2x-8-go-ddr4-3600-mhz-""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/11/1927030/g-skill-trident-z-royal-16-go-2-x-8-go-ddr4-3600-m""}]"
G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (F4-3600C18D-16GTZRX),https://cdna.pcpartpicker.com/static/forever/images/product/d19422479fca6e5117bb55db3d25eac2.256p.jpg,https://pcpartpicker.com/product/6jBTwP/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c18d-16gtzrx,DDR4,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3638103/16gb-2x8gb-g-skill-trident-z-rgb-ddr4-3600-cl18-18""}, {""retailer"": ""pskmegastore.com"", ""price"": ""50"", ""url"": ""https://www.gputracker.eu/si-click/11/2859683/g-skill-trident-z-rgb-for-amd-f4-3600c18d-16gtzrx-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/11/3638144/16gb-2x8gb-g-skill-trident-z-neo-ddr4-3600-cl16-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""56"", ""url"": ""https://www.gputracker.eu/si-click/11/2916899/g-skill-trident-z-f4-3600c18d-16gtzn-module-de-mem""}, {""retailer"": ""computeruniverse.net"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/11/3638194/16gb-2x8gb-g-skill-tridentz-rgb-ddr4-3600-cl16-ram""}, {""retailer"": ""ldlc.com"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/11/1874183/g-skill-trident-z-rgb-16-go-2-x-8-go-ddr4-3600-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/3689047/g-skill-trident-z-rgb-f4-3600c16d-16gtzrc-module-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/2859911/g-skill-trident-z-f4-3600c16d-16gtznc-module-de-me""}, {""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/11/1936723/g-skill-trident-z-neo-16-go-2x-8-go-ddr4-3600-mhz-""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/11/1927030/g-skill-trident-z-royal-16-go-2-x-8-go-ddr4-3600-m""}]"
G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL14 Memory (F4-3200C14D-32GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/3b3ccbfcb3d0fe120ddbbd89ffdae73c.256p.jpg,https://pcpartpicker.com/product/WtjWGX/gskill-tridentz-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c14d-32gtzr,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/11/3638208/32gb-2x16gb-g-skill-trident-z-rgb-ddr4-3200-cl16-1""}, {""retailer"": ""computeruniverse.net"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/11/3638219/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3200-cl16-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""73"", ""url"": ""https://www.gputracker.eu/si-click/11/2859916/g-skill-trident-z-rgb-f4-3200c16d-32gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859918/g-skill-trident-z-rgb-for-amd-f4-3200c16d-32gtzrx-""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874342/g-skill-trident-z-rgb-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/11/1874352/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""101"", ""url"": ""https://www.gputracker.eu/si-click/11/2859995/g-skill-trident-z-royal-f4-3200c16d-32gtrs-module-""}]"
G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/d7eb522b5c801868ac7feac46391b90d.256p.jpg,https://pcpartpicker.com/product/FPYLrH/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzr,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/11/3638208/32gb-2x16gb-g-skill-trident-z-rgb-ddr4-3200-cl16-1""}, {""retailer"": ""computeruniverse.net"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/11/3638219/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3200-cl16-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""73"", ""url"": ""https://www.gputracker.eu/si-click/11/2859916/g-skill-trident-z-rgb-f4-3200c16d-32gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859918/g-skill-trident-z-rgb-for-amd-f4-3200c16d-32gtzrx-""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874342/g-skill-trident-z-rgb-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/11/1874352/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""101"", ""url"": ""https://www.gputracker.eu/si-click/11/2859995/g-skill-trident-z-royal-f4-3200c16d-32gtrs-module-""}]"
G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTZRX),https://cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg,https://pcpartpicker.com/product/dHjJ7P/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzrx,DDR4,32,"[{""retailer"": ""computeruniverse.net"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/11/3638208/32gb-2x16gb-g-skill-trident-z-rgb-ddr4-3200-cl16-1""}, {""retailer"": ""computeruniverse.net"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/11/3638219/32gb-2x16gb-g-skill-tridentz-rgb-ddr4-3200-cl16-ra""}, {""retailer"": ""pskmegastore.com"", ""price"": ""73"", ""url"": ""https://www.gputracker.eu/si-click/11/2859916/g-skill-trident-z-rgb-f4-3200c16d-32gtzr-module-de""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/11/2859918/g-skill-trident-z-rgb-for-amd-f4-3200c16d-32gtzrx-""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/11/1874342/g-skill-trident-z-rgb-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""ldlc.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/11/1874352/g-skill-trident-z-neo-32-go-2x-16-go-ddr4-3200-mhz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""101"", ""url"": ""https://www.gputracker.eu/si-click/11/2859995/g-skill-trident-z-royal-f4-3200c16d-32gtrs-module-""}]"
