name,image,url,type,space,offers
Lexar NM710 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LNM710X002T-RNNNG),https://m.media-amazon.com/images/I/41Sre26GwBL.jpg,https://pcpartpicker.com/product/mPXV3C/lexar-nm710-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-lnm710x002t-rnnng,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/4/2163651/ssd-m-2-lexar-2tb-nm710-pcie-gen4x4-nvme-lnm710x00""}]"
Corsair MP600 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600R2),https://cdna.pcpartpicker.com/static/forever/images/product/c1c8a2323f2c0acdfa387f8c051fc31f.256p.jpg,https://pcpartpicker.com/product/QkNxFT/corsair-mp600-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600r2,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/4/3685333/corsair-mp600-core-xt-2tb-m-2-pcie-gen4-nvme-ssd-b""}, {""retailer"": ""amazon.de"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/4/3613282/corsair-mp600-elite-2tb-m-2-pcie-gen4-x4-nvme-ssd-""}, {""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2164918/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2474190/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""164"", ""url"": ""https://www.gputracker.eu/si-click/4/3640486/corsair-mp600-pro-nh-nvme-ssd-2-tb-tlc-m-2-2280-pc""}, {""retailer"": ""computeruniverse.net"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/4/3640470/corsair-mp600-elite-nvme-ssd-2-tb-3d-tlc-nand-m-2-""}, {""retailer"": ""amazon.de"", ""price"": ""172"", ""url"": ""https://www.gputracker.eu/si-click/4/1021771/corsair-mp600-pro-xt-2-tb-gen4-pcie-x4-nvme-m-2-ss""}, {""retailer"": ""amazon.de"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/4/3613291/corsair-mp600-core-mini-2tb-m-2-nvme-pcie-x4-gen4-""}, {""retailer"": ""amazon.de"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/4/3616534/corsair-mp600-mini-2-tb-m-2-nvme-pcie-x4-gen4-ssd-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""184"", ""url"": ""https://www.gputracker.eu/si-click/4/3640475/corsair-mp600-elite-nvme-ssd-2-tb-3d-tlc-nand-m-2-""}]"
PNY CS1030 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS1030-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/4dc9f5fe909a995df743f3eee4584542.256p.jpg,https://pcpartpicker.com/product/74yqqs/pny-cs1030-2-tb-m2-2280-nvme-solid-state-drive-m280cs1030-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/3613305/pny-cs1030-2tb-m-2-nvme-pcie-gen3-x4-2100mbs-leseg""}, {""retailer"": ""jacob.de"", ""price"": ""241"", ""url"": ""https://www.gputracker.eu/si-click/4/1683227/pny-cs1030-m-2-nvme-2tb-ssd-3d-flash-memory-pcie-g""}]"
Western Digital Blue 2 TB M.2-2280 SATA Solid State Drive (WDS200T2B0B),https://cdna.pcpartpicker.com/static/forever/images/product/934b03245c9772e668213ce23429bd1a.256p.jpg,https://pcpartpicker.com/product/CXvbt6/western-digital-blue-2tb-m2-2280-solid-state-drive-wds200t2b0b,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/4/3629210/wd-blue-sn5000-nvme-ssd-2-tb-interne-ssd-geschwind""}, {""retailer"": ""jacob.de"", ""price"": ""202"", ""url"": ""https://www.gputracker.eu/si-click/4/1396650/western-digital-wd-ssd-blue-sn570-2tb-pcie-gen3-nv""}]"
Seagate FireCuda 520 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ZP2000GM3A002),https://cdna.pcpartpicker.com/static/forever/images/product/3a7b9a069c847e509654192111742930.256p.jpg,https://pcpartpicker.com/product/vMFKHx/seagate-firecuda-520-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm3a002,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""205"", ""url"": ""https://www.gputracker.eu/si-click/4/2771021/seagate-firecuda-520n-ssd-nvme-pcie-m-2-zp2048gv3a""}]"
MSI SPATIUM M480 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SM480N2TB),https://cdna.pcpartpicker.com/static/forever/images/product/65191cc3ee3e960ec9f353a76ee20235.256p.jpg,https://pcpartpicker.com/product/Zjstt6/msi-spatium-m480-2-tb-m2-2280-nvme-solid-state-drive-sm480n2tb,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""179"", ""url"": ""https://www.gputracker.eu/si-click/4/3143655/msi-spatium-m480-pro-pcie-4-0-nvme-m-2-2tb-interne""}, {""retailer"": ""amazon.de"", ""price"": ""287"", ""url"": ""https://www.gputracker.eu/si-click/4/987234/msi-spatium-m480-ssd-2tb-pcie-4-0-nvme-m-2-interna""}]"
Seagate FireCuda 540 2 TB M.2-2280 PCIe 5.0 X4 NVME Solid State Drive (ZP2000GM3A004),https://cdna.pcpartpicker.com/static/forever/images/product/f40cbd5c8d9acdb926d53cf83448bb4a.256p.jpg,https://pcpartpicker.com/product/pkwmP6/seagate-firecuda-540-2-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-zp2000gm3a004,NVME,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""238"", ""url"": ""https://www.gputracker.eu/si-click/4/3640521/seagate-firecuda-540-nvme-ssd-2-tb-m-2-2280-pcie-g""}]"
Corsair MP600 PRO 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600PRO),https://cdna.pcpartpicker.com/static/forever/images/product/0f92e5491db1cf71dc84aedec200ab4a.256p.jpg,https://pcpartpicker.com/product/mFJmP6/corsair-mp600-pro-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600pro,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2164918/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2474190/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""164"", ""url"": ""https://www.gputracker.eu/si-click/4/3640486/corsair-mp600-pro-nh-nvme-ssd-2-tb-tlc-m-2-2280-pc""}, {""retailer"": ""amazon.de"", ""price"": ""172"", ""url"": ""https://www.gputracker.eu/si-click/4/1021771/corsair-mp600-pro-xt-2-tb-gen4-pcie-x4-nvme-m-2-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""195"", ""url"": ""https://www.gputracker.eu/si-click/4/3640481/corsair-mp600-pro-lpx-nvme-ssd-2-tb-tlc-m-2-2280-p""}, {""retailer"": ""amazon.de"", ""price"": ""202"", ""url"": ""https://www.gputracker.eu/si-click/4/1018621/corsair-mp600-pro-xt-2-tb-hydro-x-edition-gen4-pci""}, {""retailer"": ""amazon.de"", ""price"": ""219"", ""url"": ""https://www.gputracker.eu/si-click/4/3613313/corsair-mp600-pro-xt-2tb-hydro-x-edition-gen4-pcie""}]"
Corsair MP600 PRO LPX 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600PLPW),https://cdna.pcpartpicker.com/static/forever/images/product/683558d76ff8c4a769635cf305fc9c4c.256p.jpg,https://pcpartpicker.com/product/cXHqqs/corsair-mp600-pro-lpx-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f2000gbmp600plpw,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2164918/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/2474190/corsair-mp600-pro-lpx-2tb-m-2-nvme-pcie-x4-gen4-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""195"", ""url"": ""https://www.gputracker.eu/si-click/4/3640481/corsair-mp600-pro-lpx-nvme-ssd-2-tb-tlc-m-2-2280-p""}]"
Corsair MP600 GS 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600GS),https://cdna.pcpartpicker.com/static/forever/images/product/07895a35457b578b7cf53577f86eefbc.256p.jpg,https://pcpartpicker.com/product/WMqPxr/corsair-mp600-gs-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f2000gbmp600gs,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""185"", ""url"": ""https://www.gputracker.eu/si-click/4/2067132/corsair-mp600-gs-2-tb-pcie-gen4-x4-nvme-m-2-ssd-ho""}]"
ADATA Legend 960 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-960-2TCS),https://m.media-amazon.com/images/I/314wBvwCrlL.jpg,https://pcpartpicker.com/product/3CjBD3/adata-legend-960-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-960-2tcs,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""203"", ""url"": ""https://www.gputracker.eu/si-click/4/2094033/adata-legend-960-max-m-2-2000-gb-pci-express-4-0-3""}]"
Patriot Viper VP4300 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (VP4300-2TBM28H),https://m.media-amazon.com/images/I/311eVM5PaPS.jpg,https://pcpartpicker.com/product/xW3gXL/patriot-viper-vp4300-2-tb-m2-2280-nvme-solid-state-drive-vp4300-2tbm28h,NVME,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/4/3640411/patriot-viper-vp4300-lite-ssd-2tb-nvme-m2-2280""}, {""retailer"": ""computeruniverse.net"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/4/3640455/patriot-viper-vp4300-ssd-2tb-nvme-m2-2280""}]"
PNY CS3140 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3140-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/db1085bdaa2c570cfda7cdc4bade984e.256p.jpg,https://pcpartpicker.com/product/6HGbt6/pny-cs3140-2-tb-m2-2280-nvme-solid-state-drive-m280cs3140-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""198"", ""url"": ""https://www.gputracker.eu/si-click/4/635259/pny-xlr8-cs3140-m-2-nvme-gen4-x4-internal-solid-st""}]"
TEAMGROUP MP44 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FPW002T0C101),https://cdna.pcpartpicker.com/static/forever/images/product/0a062de2f0bb9f35d7001c16e9cb3a49.256p.jpg,https://pcpartpicker.com/product/DN6NnQ/teamgroup-mp44-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tm8fpw002t0c101,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/4/3613223/teamgroup-mp44l-2tb-slc-cache-nvme-1-4-pcie-gen-4x""}]"
PNY XLR8 CS3040 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3040-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/e56fee327e6d72771db2dad0c6e4349f.256p.jpg,https://pcpartpicker.com/product/WRGbt6/pny-xlr8-cs03040-2-tb-m2-2280-nvme-solid-state-drive-m280cs3040-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""209"", ""url"": ""https://www.gputracker.eu/si-click/4/454324/pny-xlr8-cs3040-m-2-nvme-gen4-x4-internal-solid-st""}, {""retailer"": ""amazon.de"", ""price"": ""244"", ""url"": ""https://www.gputracker.eu/si-click/4/541745/pny-xlr8-cs3040-m-2-nvme-gen4-x4-internal-solid-st""}]"
PNY XLR8 CS3030 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS3030-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/acdbc5acf8fda19b07da2e62066ef05c.256p.jpg,https://pcpartpicker.com/product/cGLwrH/pny-xlr8-cs3030-2-tb-m2-2280-nvme-solid-state-drive-m280cs3030-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""242"", ""url"": ""https://www.gputracker.eu/si-click/4/454274/pny-xlr8-cs3030-2tb-m-2-nvme-internal-solid-state-""}]"
Corsair MP600 CORE 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600COR),https://cdna.pcpartpicker.com/static/forever/images/product/4dfe9f402d344d460b4917dc638087d7.256p.jpg,https://pcpartpicker.com/product/7pjNnQ/corsair-mp600-core-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600cor,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/4/3685333/corsair-mp600-core-xt-2tb-m-2-pcie-gen4-nvme-ssd-b""}, {""retailer"": ""amazon.de"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/4/3613291/corsair-mp600-core-mini-2tb-m-2-nvme-pcie-x4-gen4-""}]"
Corsair MP600 PRO XT 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F2000GBMP600PHX),https://cdna.pcpartpicker.com/static/forever/images/product/eb771ed624b938d992adbd8783d2cc3b.256p.jpg,https://pcpartpicker.com/product/q2jBD3/corsair-mp600-pro-xt-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600phx,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""172"", ""url"": ""https://www.gputracker.eu/si-click/4/1021771/corsair-mp600-pro-xt-2-tb-gen4-pcie-x4-nvme-m-2-ss""}, {""retailer"": ""amazon.de"", ""price"": ""202"", ""url"": ""https://www.gputracker.eu/si-click/4/1018621/corsair-mp600-pro-xt-2-tb-hydro-x-edition-gen4-pci""}, {""retailer"": ""amazon.de"", ""price"": ""219"", ""url"": ""https://www.gputracker.eu/si-click/4/3613313/corsair-mp600-pro-xt-2tb-hydro-x-edition-gen4-pcie""}]"
KIOXIA EXCERIA G2 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LRC20Z002TG8),https://cdna.pcpartpicker.com/static/forever/images/product/539625d9936fcd327344ac9f701d188c.256p.jpg,https://pcpartpicker.com/product/K2ytt6/kioxia-exceria-g2-2-tb-m2-2280-nvme-solid-state-drive-lrc20z002tg8,NVME,2000,"[{""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/4/2688604/lrc20z002tg8-kioxia-exceria-g2-nvme-ssd-2-tb-m-2-p""}, {""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/4/3640407/kioxia-exceria-g2-nvme-ssd-2-tb-m-2-pcie-3-1a-x4""}, {""retailer"": ""jacob.de"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/4/1445156/kioxia-exceria-g2-nvme-2tb-m-2-nvme-2280-lrc20z002""}]"
Western Digital Red 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS200T1R0C),https://cdna.pcpartpicker.com/static/forever/images/product/4cc77cd9ea634339be473b14c841abab.256p.jpg,https://pcpartpicker.com/product/Pm7G3C/western-digital-wd-red-sn700-2-tb-m2-2280-nvme-solid-state-drive-wds200t1r0c,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/4/1136345/western-digital-ssd-red-sn700-2tb-nvme-m-2-pcie-ge""}]"
Lexar NM610PRO 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LNM610P002T-RNNNG),https://cdna.pcpartpicker.com/static/forever/images/product/4882d36c303799525f14bd2b62efc068.256p.jpg,https://pcpartpicker.com/product/YC88TW/lexar-nm610pro-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-lnm610p002t-rnnng,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/4/3613521/lexar-nm610pro-2tb-ssd-m-2-2280-pcie-gen3x4-nvme-1""}]"
Seagate FireCuda 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ZP2000GM30021),https://cdna.pcpartpicker.com/static/forever/images/product/b716a19f6745a0c97af98bcbd1cd8572.256p.jpg,https://pcpartpicker.com/product/kpgQzy/seagate-firecuda-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm30021,NVME,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/4/3640458/seagate-firecuda-530r-nvme-ssd-2-tb-m-2-2280-pcie-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/3640468/seagate-firecuda-530r-nvme-ssd-2-tb-m-2-2280-pcie-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""238"", ""url"": ""https://www.gputracker.eu/si-click/4/3640521/seagate-firecuda-540-nvme-ssd-2-tb-m-2-2280-pcie-g""}]"
ADATA LEGEND 960 MAX 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-960M-2TCS),https://cdna.pcpartpicker.com/static/forever/images/product/a90a67816caf9b4d6bd4dc23ed17adc1.256p.jpg,https://pcpartpicker.com/product/nhMMnQ/adata-legend-960-max-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-960m-2tcs,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""203"", ""url"": ""https://www.gputracker.eu/si-click/4/2094033/adata-legend-960-max-m-2-2000-gb-pci-express-4-0-3""}]"
PNY XLR8 CS3140 w/Heatsink 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3140HS-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/ad677b5ac27e4e20d4b848ed35356a7c.256p.jpg,https://pcpartpicker.com/product/pz6p99/pny-xlr8-cs3140-heatsink-2-tb-m2-2280-nvme-solid-state-drive-m280cs3140hs-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""198"", ""url"": ""https://www.gputracker.eu/si-click/4/635259/pny-xlr8-cs3140-m-2-nvme-gen4-x4-internal-solid-st""}]"
Transcend 250S 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TS2TMTE250S),https://m.media-amazon.com/images/I/31ptqw8CCQL.jpg,https://pcpartpicker.com/product/kDzXsY/transcend-250s-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ts2tmte250s,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/3679509/transcend-2tb-m-2-2280-pcie-gen4x4-nvme-ssd-ts2tmt""}]"
MSI SPATIUM M480 PRO 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (S78-440Q600-P83),https://m.media-amazon.com/images/I/31IRofhn4DL.jpg,https://pcpartpicker.com/product/kbwmP6/msi-spatium-m480-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-s78-440q600-p83,NVME,2000,"[{""retailer"": ""jacob.de"", ""price"": ""179"", ""url"": ""https://www.gputracker.eu/si-click/4/3143655/msi-spatium-m480-pro-pcie-4-0-nvme-m-2-2tb-interne""}]"
Transcend 250H 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TS2TMTE250H),https://m.media-amazon.com/images/I/41OL3y5doIL.jpg,https://pcpartpicker.com/product/pFtLrH/transcend-250h-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ts2tmte250h,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""176"", ""url"": ""https://www.gputracker.eu/si-click/4/3613286/transcend-2tb-m-2-2280-pcie-gen4x4-nvme-ssd-ts2tmt""}]"
KIOXIA EXCERIA PRO 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LSE10Z002TG8),https://cdna.pcpartpicker.com/static/forever/images/product/ca89917e8f088c3ababd47c0a1e2c5f3.256p.jpg,https://pcpartpicker.com/product/7GC48d/kioxia-exceria-pro-2-tb-m2-2280-nvme-solid-state-drive-lse10z002tg8,NVME,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/4/3640438/kioxia-exceria-pro-nvme-ssd-2-tb-m-2-pcie-4-0-x4""}, {""retailer"": ""jacob.de"", ""price"": ""154"", ""url"": ""https://www.gputracker.eu/si-click/4/1251520/kioxia-exceria-pro-2tb-m-2-nvme-2280-pcie-3-0-gen4""}]"
Transcend 220S 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (TS2TMTE220S),https://cdna.pcpartpicker.com/static/forever/images/product/b4a2dd2b835ff0314c9b698161b96f25.256p.jpg,https://pcpartpicker.com/product/FyCFf7/transcend-220s-2-tb-m2-2280-nvme-solid-state-drive-ts2tmte220s,NVME,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/4/3640433/transcend-ssd-mte220s-nvme-pcie-gen3-x4-2tb""}]"
Verbatim Vi3000 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (70874),https://m.media-amazon.com/images/I/41ziv65QtkL.jpg,https://pcpartpicker.com/product/JkD7YJ/verbatim-vi3000-2-tb-m2-2280-nvme-solid-state-drive-70874,NVME,2000,"[{""retailer"": ""reichelt.de"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/4/2734015/verbatim-49376-verbatim-vi3000-pcie-nvme-m-2-ssd-2""}]"
PNY XLR8 CS3040 w/Heatsink 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3040HS-2TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/fc325881625359f0b04d520ea0429248.256p.jpg,https://pcpartpicker.com/product/VdH7YJ/pny-xlr8-cs3040-heatsink-2-tb-m2-2280-nvme-solid-state-drive-m280cs3040hs-2tb-rb,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""244"", ""url"": ""https://www.gputracker.eu/si-click/4/541745/pny-xlr8-cs3040-m-2-nvme-gen4-x4-internal-solid-st""}]"
KIOXIA EXCERIA PLUS 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LRD10Z002TG8),https://cdna.pcpartpicker.com/static/forever/images/product/3b36355776a4c941cc5a3de78e1ef18e.256p.jpg,https://pcpartpicker.com/product/gQJgXL/kioxia-exceria-plus-2-tb-m2-2280-nvme-solid-state-drive-lrd10z002tg8,NVME,2000,"[{""retailer"": ""reichelt.de"", ""price"": ""184"", ""url"": ""https://www.gputracker.eu/si-click/4/3620313/lvd10z002tg8-kioxia-exceria-plus-g4-nvme-ssd-2-tb-""}, {""retailer"": ""jacob.de"", ""price"": ""211"", ""url"": ""https://www.gputracker.eu/si-click/4/3607974/kioxia-exceria-plus-g4-nvme-2tb-m-2-2280-pcie-gen5""}]"
Fastro MS300 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MS300200TTI),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/DMBG3C/fastro-ms300-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ms300200tti,NVME,2000,"[{""retailer"": ""amazon.de"", ""price"": ""188"", ""url"": ""https://www.gputracker.eu/si-click/4/3613289/mega-fastro-ssd-2tb-ms300-series-pci-express-nvme-""}]"
Crucial P3 Plus 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CT4000P3PSSD8),https://m.media-amazon.com/images/I/31nXTKlKQYL.jpg,https://pcpartpicker.com/product/PPpzK8/crucial-p3-plus-4-tb-m2-2280-nvme-solid-state-drive-ct4000p3pssd8,NVME,4000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""246"", ""url"": ""https://www.gputracker.eu/si-click/4/3640511/crucial-p3-plus-nvme-ssd-4-tb-m-2-2280-3d-nand-pci""}, {""retailer"": ""reichelt.de"", ""price"": ""247"", ""url"": ""https://www.gputracker.eu/si-click/4/1861912/ct4000p3pssd8-crucial-p3-plus-ssd-4-tb-m-2-nvme""}, {""retailer"": ""amazon.de"", ""price"": ""259"", ""url"": ""https://www.gputracker.eu/si-click/4/2861777/crucial-p3-plus-ssd-4tb-m-2-pcie-gen4-nvme-interne""}, {""retailer"": ""jacob.de"", ""price"": ""290"", ""url"": ""https://www.gputracker.eu/si-click/4/1862082/crucial-p3-plus-4000gb-nvme-m-2-2280ss-ssd-ct4000p""}]"
Transcend 250H 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TS4TMTE250H),https://m.media-amazon.com/images/I/41OL3y5doIL.jpg,https://pcpartpicker.com/product/tr6NnQ/transcend-250h-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ts4tmte250h,NVME,4000,"[{""retailer"": ""amazon.de"", ""price"": ""354"", ""url"": ""https://www.gputracker.eu/si-click/4/3649867/transcend-4tb-m-2-2280-pcie-gen4x4-nvme-ssd-ts4tmt""}, {""retailer"": ""jacob.de"", ""price"": ""379"", ""url"": ""https://www.gputracker.eu/si-click/4/2376236/ssd-4tb-transcend-m-2-mte250h-m-2-2280-pcie-gen4-x""}]"
Crucial P3 4 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CT4000P3SSD8),https://m.media-amazon.com/images/I/318lV0rfJoL.jpg,https://pcpartpicker.com/product/JhzhP6/crucial-p3-4-tb-m2-2280-nvme-solid-state-drive-ct4000p3ssd8,NVME,4000,"[{""retailer"": ""reichelt.de"", ""price"": ""240"", ""url"": ""https://www.gputracker.eu/si-click/4/1861911/ct4000p3ssd8-crucial-p3-ssd-4-tb-m-2-nvme""}, {""retailer"": ""computeruniverse.net"", ""price"": ""246"", ""url"": ""https://www.gputracker.eu/si-click/4/3640504/crucial-p3-nvme-ssd-4-tb-m-2-2280-3d-nand-pcie-3-0""}, {""retailer"": ""computeruniverse.net"", ""price"": ""246"", ""url"": ""https://www.gputracker.eu/si-click/4/3640511/crucial-p3-plus-nvme-ssd-4-tb-m-2-2280-3d-nand-pci""}, {""retailer"": ""reichelt.de"", ""price"": ""247"", ""url"": ""https://www.gputracker.eu/si-click/4/1861912/ct4000p3pssd8-crucial-p3-plus-ssd-4-tb-m-2-nvme""}, {""retailer"": ""amazon.de"", ""price"": ""259"", ""url"": ""https://www.gputracker.eu/si-click/4/2861777/crucial-p3-plus-ssd-4tb-m-2-pcie-gen4-nvme-interne""}]"
