name,product_code,brand,image,url,socket,size,ram_slots,ram_type
ASRock X370 Pro4 ATX AM4 Motherboard (X370 Pro4),X370 Pro4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/93347fe3535e41ef58259d3a0fc6171c.256p.jpg,https://pcpartpicker.com/product/ps8j4D/asrock-x370-pro4-atx-am4-motherboard-x370-pro4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Asus PRIME A320M-A Micro ATX AM4 Motherboard (PRIME A320M-A),PRIME A320M-A,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/9620e61bcdd6824271e40ce9efd01802.256p.jpg,https://pcpartpicker.com/product/3XCrxr/asus-prime-a320m-a-micro-atx-am4-motherboard-prime-a320m-a,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550 VISION D ATX AM4 Motherboard (B550 VISION D),B550 VISION D,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/66e20933210fd30079deced324d28fb5.256p.jpg,https://pcpartpicker.com/product/gN7p99/gigabyte-b550-vision-d-atx-am4-motherboard-b550-vision-d,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock B450M Pro4-F Micro ATX AM4 Motherboard (B450M Pro4-F),B450M Pro4-F,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/4f1f39b57058fb142da06a72b4a6942b.256p.jpg,https://pcpartpicker.com/product/zym323/asrock-b450m-pro4-f-micro-atx-am4-motherboard-b450m-pro4-f,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X570M Pro4 Micro ATX AM4 Motherboard (X570M Pro4),X570M Pro4,ASRock,https://images-eu.ssl-images-amazon.com/images/I/61-2pWUi57L.jpg,https://pcpartpicker.com/product/KZLwrH/asrock-x570m-pro4-micro-atx-am4-motherboard-x570m-pro4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus PRIME B450M-K Micro ATX AM4 Motherboard (PRIME B450M-K),PRIME B450M-K,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/0f761cfa8bc9fe6e702e05af80a9a8b2.256p.jpg,https://pcpartpicker.com/product/tsx2FT/asus-prime-b450m-k-micro-atx-am4-motherboard-prime-b450m-k,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI MEG X570S UNIFY-X MAX ATX AM4 Motherboard (MEG X570S UNIFY-X MAX),MEG X570S UNIFY-X MAX,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/062ccbc067774462b901c55f57728d84.256p.jpg,https://pcpartpicker.com/product/tCkWGX/msi-meg-x570s-unify-x-max-atx-am4-motherboard-meg-x570s-unify-x-max,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock X570 Taichi Razer Edition ATX AM4 Motherboard (X570 Taichi Razer Edition),X570 Taichi Razer Edition,ASRock,https://m.media-amazon.com/images/I/51At7Aj0TKL.jpg,https://pcpartpicker.com/product/RZsnTW/asrock-x570-taichi-razer-edition-atx-am4-motherboard-x570-taichi-razer-edition,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550 AORUS ELITE AX ATX AM4 Motherboard (B550 AORUS ELITE AX),B550 AORUS ELITE AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/8885d4ef198d1a3c5d33430a932d5789.256p.jpg,https://pcpartpicker.com/product/V6GnTW/gigabyte-b550-aorus-elite-ax-atx-am4-motherboard-b550-aorus-elite-ax,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock AB350 Pro4 ATX AM4 Motherboard (AB350 Pro4),AB350 Pro4,ASRock,https://m.media-amazon.com/images/I/61KexUmGH-L.jpg,https://pcpartpicker.com/product/yBtWGX/asrock-ab350-pro4-atx-am4-motherboard-ab350-pro4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B350 PC MATE ATX AM4 Motherboard (B350 PC MATE),B350 PC MATE,MSI,https://m.media-amazon.com/images/I/61LrNFyFJqL.jpg,https://pcpartpicker.com/product/c2DzK8/msi-b350-pc-mate-atx-am4-motherboard-b350-pc-mate,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Biostar B450MH Micro ATX AM4 Motherboard (B450MH),B450MH,Biostar,https://cdna.pcpartpicker.com/static/forever/images/product/0cbcdd636b43ad2b7b175731eaf81737.256p.jpg,https://pcpartpicker.com/product/DWw7YJ/biostar-b450mh-micro-atx-am4-motherboard-b450mh,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus PRIME B350M-A Micro ATX AM4 Motherboard (PRIME B350M-A),PRIME B350M-A,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/610772508ff80cfced87dddd53238b6a.256p.jpg,https://pcpartpicker.com/product/nLx9TW/asus-prime-b350m-a-micro-atx-am4-motherboard-prime-b350m-a,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte B450 AORUS PRO ATX AM4 Motherboard (B450 AORUS PRO),B450 AORUS PRO,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/bc45b20d26c2d0d6a1cd544b3ca508a1.256p.jpg,https://pcpartpicker.com/product/XhZFf7/gigabyte-b450-aorus-pro-atx-am4-motherboard-b450-aorus-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus PRIME X370-PRO ATX AM4 Motherboard (PRIME X370-PRO),PRIME X370-PRO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6febb147f8516b344c8de3c6ea9a59b6.256p.jpg,https://pcpartpicker.com/product/qMdFf7/asus-prime-x370-pro-atx-am4-motherboard-prime-x370-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Asus Pro B550M-C/CSM Micro ATX AM4 Motherboard (Pro B550M-C/CSM),Pro B550M-C/CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/0b7246ada4c3b1f71fd7252399d47dbf.256p.jpg,https://pcpartpicker.com/product/V4NxFT/asus-pro-b550m-ccsm-micro-atx-am4-motherboard-pro-b550m-ccsm,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550 AORUS PRO V2 ATX AM4 Motherboard (B550 AORUS PRO V2),B550 AORUS PRO V2,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/c5081f46a5f8d3058f66b62a15b14860.256p.jpg,https://pcpartpicker.com/product/cL3mP6/gigabyte-b550-aorus-pro-v2-atx-am4-motherboard-b550-aorus-pro-v2,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte X570 AORUS PRO WIFI ATX AM4 Motherboard (X570 AORUS PRO WIFI),X570 AORUS PRO WIFI,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/42dca73470ac6d956d8e1947e8c4ae67.256p.jpg,https://pcpartpicker.com/product/4qsnTW/gigabyte-x570-aorus-pro-wifi-atx-am4-motherboard-x570-aorus-pro-wifi,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock A320M-HDV Micro ATX AM4 Motherboard (A320M-HDV),A320M-HDV,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/b27d7ca6612fda6c25371cb78d1bdbed.256p.jpg,https://pcpartpicker.com/product/vs2rxr/asrock-a320m-hdv-micro-atx-am4-motherboard-a320m-hdv,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 32GB (UDIMM)",DDR4
Asus TUF GAMING X570-PRO WIFI II ATX AM4 Motherboard (TUF GAMING X570-PRO WIFI II),TUF GAMING X570-PRO WIFI II,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/d8f837b412606ab7c5d15d3200a9336d.256p.jpg,https://pcpartpicker.com/product/b4jBD3/asus-tuf-gaming-x570-pro-wifi-ii-atx-am4-motherboard-tuf-gaming-x570-pro-wifi-ii,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus ProArt X570-CREATOR WIFI ATX AM4 Motherboard (ProArt X570-CREATOR WIFI),ProArt X570-CREATOR WIFI,Asus,https://m.media-amazon.com/images/I/51EdDpfbkyL.jpg,https://pcpartpicker.com/product/8y8bt6/asus-proart-x570-creator-wifi-atx-am4-motherboard-proart-x570-creator-wifi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus PRIME B550-PLUS AC-HES ATX AM4 Motherboard (PRIME B550-PLUS AC-HES),PRIME B550-PLUS AC-HES,Asus,https://static/forever/img/no-image.png,https://pcpartpicker.com/product/4bqPxr/asus-prime-b550-plus-ac-hes-atx-am4-motherboard-prime-b550-plus-ac-hes,AM4,ATX,n/a,DDR4
Gigabyte X570 AORUS ULTRA ATX AM4 Motherboard (X570 AORUS ULTRA),X570 AORUS ULTRA,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/98611dd0985f37fc66676d41b2588727.256p.jpg,https://pcpartpicker.com/product/YTWBD3/gigabyte-x570-aorus-ultra-atx-am4-motherboard-x570-aorus-ultra,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450 Gaming Plus ATX AM4 Motherboard (B450 Gaming Plus),B450 Gaming Plus,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/f8ee0cc9ff0462299e65707677d6fd26.256p.jpg,https://pcpartpicker.com/product/3YhKHx/msi-b450-gaming-plus-atx-am4-motherboard-b450-gaming-plus,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI MAG B550M BAZOOKA Micro ATX AM4 Motherboard (MAG B550M BAZOOKA),MAG B550M BAZOOKA,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/a17c97dadd5b6357253e2b6ac02b3674.256p.jpg,https://pcpartpicker.com/product/mJQfrH/msi-mag-b550m-bazooka-micro-atx-am4-motherboard-mag-b550m-bazooka,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock B550M/ac Micro ATX AM4 Motherboard (B550M/ac),B550M/ac,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/e4e2005e5e817dc1a4001059498d7c03.256p.jpg,https://pcpartpicker.com/product/BXDkcf/asrock-b550mac-micro-atx-am4-motherboard-b550mac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X570S PG Riptide ATX AM4 Motherboard (X570S PG RIPTIDE),X570S PG RIPTIDE,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/9f5f88bb36bfd1faf68bc706b7268361.256p.jpg,https://pcpartpicker.com/product/pVGbt6/asrock-x570s-pg-riptide-atx-am4-motherboard-x570s-pg-riptide,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450-A PRO ATX AM4 Motherboard (B450-A PRO),B450-A PRO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/72b7822298b15a3a4aca43122bc97c6f.256p.jpg,https://pcpartpicker.com/product/pBWfrH/msi-b450-a-pro-atx-am4-motherboard-b450-a-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Biostar B550MH Micro ATX AM4 Motherboard (B550MH),B550MH,Biostar,https://cdna.pcpartpicker.com/static/forever/images/product/7efa2683a7cca4cd7b4fda2e7656bab5.256p.jpg,https://pcpartpicker.com/product/XPbCmG/biostar-b550mh-micro-atx-am4-motherboard-b550mh,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-A320M-S2H V2 Micro ATX AM4 Motherboard (GA-A320M-S2H V2),GA-A320M-S2H V2,Gigabyte,https://m.media-amazon.com/images/I/61LFx6vScHL.jpg,https://pcpartpicker.com/product/rDdrxr/gigabyte-ga-a320m-s2h-v2-micro-atx-am4-motherboard-ga-a320m-s2h-v2,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
ASRock B450M-HDV Micro ATX AM4 Motherboard (B450M-HDV),B450M-HDV,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/ea1aa3c419cdea887fec5eb103d601a2.256p.jpg,https://pcpartpicker.com/product/LLYLrH/asrock-b450m-hdv-micro-atx-am4-motherboard-b450m-hdv,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI MAG A520M VECTOR WIFI Micro ATX AM4 Motherboard (MAG A520M VECTOR WIFI),MAG A520M VECTOR WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/6647eaeb97c02c237750dacfd05fd8d1.256p.jpg,https://pcpartpicker.com/product/8LRgXL/msi-mag-a520m-vector-wifi-micro-atx-am4-motherboard-mag-a520m-vector-wifi,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus CROSSHAIR VI HERO ATX AM4 Motherboard (CROSSHAIR VI HERO),CROSSHAIR VI HERO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/f87832c9b274d65dd0d3474c75bb9374.256p.jpg,https://pcpartpicker.com/product/gj7CmG/asus-crosshair-vi-hero-atx-am4-motherboard-crosshair-vi-hero,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B450M AORUS ELITE Micro ATX AM4 Motherboard (B450M AORUS ELITE),B450M AORUS ELITE,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/9174cacbe116eb3dca5da4cb446e9275.256p.jpg,https://pcpartpicker.com/product/cq848d/gigabyte-b450m-aorus-elite-micro-atx-am4-motherboard-b450m-aorus-elite,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI X370 GAMING PRO CARBON ATX AM4 Motherboard (X370 GAMING PRO CARBON),X370 GAMING PRO CARBON,MSI,https://m.media-amazon.com/images/I/5167pK9B0UL.jpg,https://pcpartpicker.com/product/zBH48d/msi-x370-gaming-pro-carbon-atx-am4-motherboard-x370-gaming-pro-carbon,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock B550 Taichi Razer Edition ATX AM4 Motherboard (B550 Taichi Razer Edition),B550 Taichi Razer Edition,ASRock,https://m.media-amazon.com/images/I/51JyFicHtaL.jpg,https://pcpartpicker.com/product/3qDkcf/asrock-b550-taichi-razer-edition-atx-am4-motherboard-b550-taichi-razer-edition,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550M AORUS PRO Micro ATX AM4 Motherboard (B550M AORUS PRO),B550M AORUS PRO,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/6ee60c91fb16b4bddf49fc49cd080a16.256p.jpg,https://pcpartpicker.com/product/39LwrH/gigabyte-b550m-aorus-pro-micro-atx-am4-motherboard-b550m-aorus-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI MEG X570 ACE ATX AM4 Motherboard (MEG X570 ACE),MEG X570 ACE,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/a997f929e59ac43cd8f3624831ad6076.256p.jpg,https://pcpartpicker.com/product/pGXYcf/msi-meg-x570-ace-atx-am4-motherboard-meg-x570-ace,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte X570 UD ATX AM4 Motherboard (X570 UD),X570 UD,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/575459297fc3c5490b6a3878a2bd578f.256p.jpg,https://pcpartpicker.com/product/LcYQzy/gigabyte-x570-ud-atx-am4-motherboard-x570-ud,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI A320M PRO-VH Micro ATX AM4 Motherboard (A320M PRO-VH),A320M PRO-VH,MSI,https://m.media-amazon.com/images/I/51WWgIkNovL.jpg,https://pcpartpicker.com/product/2TM48d/msi-a320m-pro-vh-micro-atx-am4-motherboard-a320m-pro-vh,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus TUF B450M-PRO GAMING Micro ATX AM4 Motherboard (TUF B450M-PRO GAMING),TUF B450M-PRO GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/bc40b4ffd4af9722d780e04aa9468fe3.256p.jpg,https://pcpartpicker.com/product/y3prxr/asus-tuf-b450m-pro-gaming-micro-atx-am4-motherboard-tuf-b450m-pro-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus TUF X470-PLUS GAMING ATX AM4 Motherboard (X470-PLUS GAMING),X470-PLUS GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/8f9c4e5a54a474f18e509d3e1e2a286a.256p.jpg,https://pcpartpicker.com/product/kWzkcf/asus-tuf-x470-plus-gaming-atx-am4-motherboard-tuf-x470-plus-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B550M-A PRO Micro ATX AM4 Motherboard (B550M-A PRO),B550M-A PRO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/a4366c2ada785fb496f07fed9710977b.256p.jpg,https://pcpartpicker.com/product/g6vqqs/msi-b550m-a-pro-micro-atx-am4-motherboard-b550m-a-pro,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus STRIX X370-F GAMING ATX AM4 Motherboard (STRIX X370-F GAMING),STRIX X370-F GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/3d9c522b54c57dee5ce8169f7ad15ff8.256p.jpg,https://pcpartpicker.com/product/B698TW/asus-strix-x370-f-gaming-atx-am4-motherboard-strix-x370-f-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock X370 Taichi ATX AM4 Motherboard (X370 Taichi),X370 Taichi,ASRock,https://images-eu.ssl-images-amazon.com/images/I/61dWxjTPSJL.jpg,https://pcpartpicker.com/product/fZKhP6/asrock-x370-taichi-atx-am4-motherboard-x370-taichi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte B450M GAMING Micro ATX AM4 Motherboard (B450M GAMING),B450M GAMING,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/961541a8556ff2281e8193af2a797f77.256p.jpg,https://pcpartpicker.com/product/c8K2FT/gigabyte-b450m-gaming-micro-atx-am4-motherboard-b450m-gaming,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock A320M Micro ATX AM4 Motherboard (A320M),A320M,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/abfdc9b2e8b4d216dc16591fd8423bc5.256p.jpg,https://pcpartpicker.com/product/XMhj4D/asrock-a320m-micro-atx-am4-motherboard-a320m,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 32GB (UDIMM)",DDR4
Asus EX-A320M-GAMING Micro ATX AM4 Motherboard (EX-A320M-GAMING),EX-A320M-GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/3e20a9eaced296429d63c592fb746669.256p.jpg,https://pcpartpicker.com/product/cDrmP6/asus-ex-a320m-gaming-micro-atx-am4-motherboard-ex-a320m-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X570 Creator ATX AM4 Motherboard (X570 CREATOR),X570 CREATOR,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/29c3c9cef2ad68a27259fb7a4f93be16.256p.jpg,https://pcpartpicker.com/product/6W3mP6/asrock-x570-creator-atx-am4-motherboard-x570-creator,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B350M PRO-VDH Micro ATX AM4 Motherboard (B350M PRO-VDH),B350M PRO-VDH,MSI,https://m.media-amazon.com/images/I/61lqjQm7K-L.jpg,https://pcpartpicker.com/product/CyCrxr/msi-b350m-pro-vdh-micro-atx-am4-motherboard-b350m-pro-vdh,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450M BAZOOKA Micro ATX AM4 Motherboard (B450M BAZOOKA),B450M BAZOOKA,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/b2720d644220687e658907133bc6154d.256p.jpg,https://pcpartpicker.com/product/pcF48d/msi-b450m-bazooka-micro-atx-am4-motherboard-b450m-bazooka,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X570 Phantom Gaming 4 WiFi ax ATX AM4 Motherboard (X570 PHANTOM GAMING 4 WIFI AX),X570 PHANTOM GAMING 4 WIFI AX,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/c20c0fa4744420882da85f221f93b897.256p.jpg,https://pcpartpicker.com/product/7mGnTW/asrock-x570-phantom-gaming-4-wifi-ax-atx-am4-motherboard-x570-phantom-gaming-4-wifi-ax,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X370 KILLER SLI/ac ATX AM4 Motherboard (X370 KILLER SLI/ac),X370 KILLER SLI/ac,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/503d2fa439f2b5725d14fa49feebc486.256p.jpg,https://pcpartpicker.com/product/LgmxFT/asrock-x370-killer-sliac-atx-am4-motherboard-x370-killer-sliac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B350M MORTAR ARCTIC Micro ATX AM4 Motherboard (B350M MORTAR ARCTIC),B350M MORTAR ARCTIC,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/6c9653b8aa27154780b156cb51aec866.256p.jpg,https://pcpartpicker.com/product/nZdFf7/msi-b350m-mortar-arctic-micro-atx-am4-motherboard-b350m-mortar-arctic,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock Fatal1ty B450 GAMING K4 ATX AM4 Motherboard (B450 GAMING K4),B450 GAMING K4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/dbfb02d6b58c68e437bd56d7426600eb.256p.jpg,https://pcpartpicker.com/product/Pq97YJ/asrock-fatal1ty-b450-gaming-k4-atx-am4-motherboard-b450-gaming-k4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B450 Gaming X ATX AM4 Motherboard (B450 Gaming X),B450 Gaming X,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/1ecb31a85c5183b572400df2bbac6a9b.256p.jpg,https://pcpartpicker.com/product/XP22FT/gigabyte-b450-gaming-x-atx-am4-motherboard-b450-gaming-x,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B450M H Micro ATX AM4 Motherboard (B450M H),B450M H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/20019a23d24541e596a3d8f9400b4350.256p.jpg,https://pcpartpicker.com/product/jRyqqs/gigabyte-b450m-h-micro-atx-am4-motherboard-b450m-h,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte B550 AORUS PRO ATX AM4 Motherboard (B550 AORUS PRO),B550 AORUS PRO,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/c772cded968687080b566c95f2bf4ebc.256p.jpg,https://pcpartpicker.com/product/qXBhP6/gigabyte-b550-aorus-pro-atx-am4-motherboard-b550-aorus-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus ROG Crosshair VII Hero (Wi-Fi) ATX AM4 Motherboard (Crosshair VII Hero (Wi-Fi)),Crosshair VII Hero (Wi-Fi,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/c24006eeef3effdb643769c5edf21d1b.256p.jpg,https://pcpartpicker.com/product/bvdxFT/asus-rog-crosshair-vii-hero-wi-fi-atx-am4-motherboard-crosshair-vii-hero-wi-fi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte GA-AB350M-Gaming 3 Micro ATX AM4 Motherboard (GA-AB350M-Gaming 3),GA-AB350M-Gaming 3,Gigabyte,https://images-eu.ssl-images-amazon.com/images/I/61LXwUlzXHL.jpg,https://pcpartpicker.com/product/6T7CmG/gigabyte-ga-ab350m-gaming-3-micro-atx-am4-motherboard-ga-ab350m-gaming-3,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-AB350M-DS3H Micro ATX AM4 Motherboard (GA-AB350M-DS3H),GA-AB350M-DS3H,Gigabyte,https://m.media-amazon.com/images/I/61XlOaFQwYL.jpg,https://pcpartpicker.com/product/6ddxFT/gigabyte-ga-ab350m-ds3h-micro-atx-am4-motherboard-ga-ab350m-ds3h,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
