name,image,url,size,offers
Lian Li O11 Dynamic Mini ATX Mid Tower Case w/750 W Power Supply (O11D MINI750-X),https://cdna.pcpartpicker.com/static/forever/images/product/e096dc864d566ca7ba7415b617492803.256p.jpg,https://pcpartpicker.com/product/bZhFf7/lian-li-o11-dynamic-mini-atx-mid-tower-case-w750-w-power-supply-o11d-mini750-x,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/572648/lian-li-o11-dynamic-mini-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/810595/lian-li-o11-dynamic-mini-snow-edition""}]"
Lian Li O11 Dynamic Mini ATX Mid Tower Case (O11D Mini-W),https://cdna.pcpartpicker.com/static/forever/images/product/51ce44266472dd3a1fff862b43af76c4.256p.jpg,https://pcpartpicker.com/product/TjtKHx/lian-li-o11-dynamic-mini-atx-mid-tower-case-o11d-mini-w,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/572648/lian-li-o11-dynamic-mini-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/810595/lian-li-o11-dynamic-mini-snow-edition""}]"
Cooler Master MasterBox TD500 Mesh V2 ATX Mid Tower Case (TD500V2-KGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/a504fae7c99570b6f3e6c9601d2e1a80.256p.jpg,https://pcpartpicker.com/product/y2mNnQ/cooler-master-masterbox-td500-mesh-v2-atx-mid-tower-case-td500v2-kgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/2186464/cooler-master-masterbox-td500-mesh-blanc-v2""}]"
Cooler Master MasterBox TD500 Mesh V2 ATX Mid Tower Case (TD500V2-WGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/3fa3fba4c04fcd1ecc9ac9db6e298c10.256p.jpg,https://pcpartpicker.com/product/dTn9TW/cooler-master-masterbox-td500-mesh-v2-atx-mid-tower-case-td500v2-wgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/2186464/cooler-master-masterbox-td500-mesh-blanc-v2""}]"
MSI MPG GUNGNIR 111R ATX Mid Tower Case (MPG GUNGNIR 111R),https://cdna.pcpartpicker.com/static/forever/images/product/62eb18a23eb09c01f25418f33975ce7c.256p.jpg,https://pcpartpicker.com/product/DGpzK8/msi-mpg-gungnir-111r-atx-mid-tower-case-mpg-gungnir-111r,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1435989/msi-mpg-gungnir-111r""}]"
Lian Li Lancool II Mesh C Performance ATX Mid Tower Case (LANCOOL II MESH C Performance-X),https://cdna.pcpartpicker.com/static/forever/images/product/c64d352ff9b0f68b5582877e87cccd90.256p.jpg,https://pcpartpicker.com/product/XMhFf7/lian-li-lancool-ii-mesh-c-performance-atx-mid-tower-case-lancool-ii-mesh-c-performance-x,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1392685/lian-li-lancool-ii-mesh-c-performance-noir""}]"
Lian Li Lancool II Mesh ATX Mid Tower Case (LANCOOL II MESH RGB Black),https://cdna.pcpartpicker.com/static/forever/images/product/1f0d01b57cc9d3c2e050041beb99f787.256p.jpg,https://pcpartpicker.com/product/d82bt6/lian-li-lancool-ii-mesh-atx-mid-tower-case-lancool-ii-mesh-rgb-black,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1392685/lian-li-lancool-ii-mesh-c-performance-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/1391602/lian-li-lancool-ii-mesh-c-rgb-noir""}]"
Lian Li Lancool II Mesh ATX Mid Tower Case (LANCOOL II MESH Performance),https://cdna.pcpartpicker.com/static/forever/images/product/b4df5bc671834e8b107239fb88404f9d.256p.jpg,https://pcpartpicker.com/product/ybH8TW/lian-li-lancool-ii-mesh-atx-mid-tower-case-lancool-ii-mesh-performance,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1392685/lian-li-lancool-ii-mesh-c-performance-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/1391602/lian-li-lancool-ii-mesh-c-rgb-noir""}]"
Lian Li Lancool II Mesh ATX Mid Tower Case (LANCOOL II MESH RGB White),https://cdna.pcpartpicker.com/static/forever/images/product/dec84baf9c543930aa9b5b8998c21573.256p.jpg,https://pcpartpicker.com/product/PmZzK8/lian-li-lancool-ii-mesh-atx-mid-tower-case-lancool-ii-mesh-rgb-white,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1392685/lian-li-lancool-ii-mesh-c-performance-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/1391602/lian-li-lancool-ii-mesh-c-rgb-noir""}]"
Lian Li O11 Air Mini ATX Mid Tower Case (O11AMX),https://cdna.pcpartpicker.com/static/forever/images/product/fa0752303b39c0affe2244992c585515.256p.jpg,https://pcpartpicker.com/product/RvNxFT/lian-li-o11-air-mini-atx-mid-tower-case-o11amx,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1319383/lian-li-o11-air-mini-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3709389/lian-o11airmini-lian-li-o11-air-mini-midi-tower-we""}]"
Lian Li O11 Air Mini ATX Mid Tower Case (O11AMW),https://cdna.pcpartpicker.com/static/forever/images/product/e7fcb3534153577bcb7b607c2d44a5c0.256p.jpg,https://pcpartpicker.com/product/9rt9TW/lian-li-o11-air-mini-atx-mid-tower-case-o11amw,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1319383/lian-li-o11-air-mini-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3709389/lian-o11airmini-lian-li-o11-air-mini-midi-tower-we""}]"
Cooler Master HAF 500 ATX Mid Tower Case (H500-KGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/c41d2df04c3e508b70cfae4d64475e72.256p.jpg,https://pcpartpicker.com/product/NjD7YJ/cooler-master-haf-500-atx-mid-tower-case-h500-kgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1297278/cooler-master-haf500-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/1297279/cooler-master-haf500-noir""}]"
Cooler Master HAF 500 ATX Mid Tower Case (H500-WGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/9dfecc7e8c9bdd8421e10dec2e60822d.256p.jpg,https://pcpartpicker.com/product/LnBG3C/cooler-master-haf-500-atx-mid-tower-case-h500-wgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1297278/cooler-master-haf500-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/1297279/cooler-master-haf500-noir""}]"
Lian Li LANCOOL 216 ATX Mid Tower Case (LANCOOL 216RX),https://cdna.pcpartpicker.com/static/forever/images/product/372a584cebeca5f57266bf0f07e6831c.256p.jpg,https://pcpartpicker.com/product/KKytt6/lian-li-lancool-216-atx-mid-tower-case-lancool-216rx,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/2044925/lian-li-lancool-216-rgb-noir""}]"
Lian Li LANCOOL 216 ATX Mid Tower Case (LANCOOL 216X),https://cdna.pcpartpicker.com/static/forever/images/product/dc1a8a0fc34540a759fcee0a553949e0.256p.jpg,https://pcpartpicker.com/product/qP2WGX/lian-li-lancool-216-atx-mid-tower-case-lancool-216x,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/2044925/lian-li-lancool-216-rgb-noir""}]"
Lian Li LANCOOL 216 ATX Mid Tower Case (LANCOOL 216RW),https://cdna.pcpartpicker.com/static/forever/images/product/f4d776081b676d3dbf78ac6db48be9d6.256p.jpg,https://pcpartpicker.com/product/QcddnQ/lian-li-lancool-216-atx-mid-tower-case-lancool-216rw,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/2044925/lian-li-lancool-216-rgb-noir""}]"
Cooler Master MasterBox 520 Mesh ATX Mid Tower Case (MB520-KGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/ca8a0677d21b4dbf66b845fd32f43f66.256p.jpg,https://pcpartpicker.com/product/Qh6p99/cooler-master-masterbox-520-mesh-atx-mid-tower-case-mb520-kgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/1749021/cooler-master-masterbox-mb520-mesh-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/1749022/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2067409/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2082008/cooler-master-masterbox-mb520-mesh-argb-blanc""}]"
Cooler Master MasterBox 520 Mesh ATX Mid Tower Case (MB520-WGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/12bdd60708f76b2583d9ff27ae398135.256p.jpg,https://pcpartpicker.com/product/N2KKHx/cooler-master-masterbox-520-mesh-atx-mid-tower-case-mb520-wgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/1749021/cooler-master-masterbox-mb520-mesh-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/1749022/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2067409/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2082008/cooler-master-masterbox-mb520-mesh-argb-blanc""}]"
Cooler Master MasterBox MB520 ARGB ATX Mid Tower Case (MCB-B520-KGNN-RGA),https://cdna.pcpartpicker.com/static/forever/images/product/b7552309d1ff3adc4306048002a36a99.256p.jpg,https://pcpartpicker.com/product/3ZCFf7/cooler-master-masterbox-mb520-argb-atx-mid-tower-case-mcb-b520-kgnn-rga,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/1749021/cooler-master-masterbox-mb520-mesh-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/7/1749024/cooler-master-masterbox-mb520-tg-argb-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/7/1749023/cooler-master-masterbox-mb520-tg-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/1749022/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2067409/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2082008/cooler-master-masterbox-mb520-mesh-argb-blanc""}]"
Cooler Master Masterbox 520 ATX Mid Tower Case (MB520-KGNN-S01),https://cdna.pcpartpicker.com/static/forever/images/product/4ef477e1319a569d69da3040e871b6ff.256p.jpg,https://pcpartpicker.com/product/WtM48d/cooler-master-masterbox-520-atx-mid-tower-case-mb520-kgnn-s01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/1749021/cooler-master-masterbox-mb520-mesh-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/7/1749024/cooler-master-masterbox-mb520-tg-argb-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""113"", ""url"": ""https://www.gputracker.eu/si-click/7/1749023/cooler-master-masterbox-mb520-tg-argb""}, {""retailer"": ""ldlc.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/1749022/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2067409/cooler-master-masterbox-mb520-mesh-argb-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/2082008/cooler-master-masterbox-mb520-mesh-argb-blanc""}]"
NZXT H7 Flow ATX Mid Tower Case (CM-H71FB-01),https://cdna.pcpartpicker.com/static/forever/images/product/bec2a61865de879aa69df53f51b10e56.256p.jpg,https://pcpartpicker.com/product/c7jBD3/nzxt-h7-flow-atx-mid-tower-case-cm-h71fb-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
NZXT H7 Flow ATX Mid Tower Case (CM-H71FW-01),https://cdna.pcpartpicker.com/static/forever/images/product/c92b51fe0eb877d5d25cb57eb4e63ab6.256p.jpg,https://pcpartpicker.com/product/Ckt9TW/nzxt-h7-flow-atx-mid-tower-case-cm-h71fw-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
NZXT H7 Flow ATX Mid Tower Case (CM-H71FG-01),https://cdna.pcpartpicker.com/static/forever/images/product/3199bfc36df4916d15498b4d168e2ccc.256p.jpg,https://pcpartpicker.com/product/sgWzK8/nzxt-h7-flow-atx-mid-tower-case-cm-h71fg-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
NZXT H7 ATX Mid Tower Case (CM-H71BW-01),https://cdna.pcpartpicker.com/static/forever/images/product/82dbc31cc1b81b9e76ae4e7c39c8b2a7.256p.jpg,https://pcpartpicker.com/product/dcKKHx/nzxt-h7-atx-mid-tower-case-cm-h71bw-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
NZXT H7 ATX Mid Tower Case (CM-H71BB-01),https://cdna.pcpartpicker.com/static/forever/images/product/9ca020f99f8d7f9e24958c13928bab0d.256p.jpg,https://pcpartpicker.com/product/PNmmP6/nzxt-h7-atx-mid-tower-case-cm-h71bb-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
NZXT H7 ATX Mid Tower Case (CM-H71BG-01),https://cdna.pcpartpicker.com/static/forever/images/product/73a8c8d901a29f6834c08066f6b2c5f7.256p.jpg,https://pcpartpicker.com/product/JZytt6/nzxt-h7-atx-mid-tower-case-cm-h71bg-01,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1580887/nzxt-h7-flow-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3554525/nzxtcm-h72fw-01-nzxt-h7-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639205/nzxt-h7-flow-white-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639193/nzxt-h7-flow-white-midi-tower-atx-gaming-gehause-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639210/nzxt-h7-flow-black-2024-midi-tower-atx-gaming-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3547966/nzxt-cm-h71fw-01-nzxt-h7-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/1580889/nzxt-h7-flow-noirblanc""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3554524/nzxt-cm-h72fb-01-nzxt-h7-flow-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639277/nzxt-h7-flow-white-rgb-2024-midi-tower-atx-gaming-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/3190451/nzxt-h7-flow-blanc-2024""}]"
MSI MPG GUNGNIR 110R ATX Mid Tower Case (MPG GUNGNIR 110R),https://cdna.pcpartpicker.com/static/forever/images/product/dc42d28c5790fb4bde9a1b71bb294edb.256p.jpg,https://pcpartpicker.com/product/gLZzK8/msi-mpg-gungnir-110r-atx-mid-tower-case-mpg-gungnir-110r,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1436116/msi-mpg-gungnir-110r-blanc""}, {""retailer"": ""computeruniverse.net"", ""price"": ""101"", ""url"": ""https://www.gputracker.eu/si-click/7/3639150/msi-mpg-gungnir-110r-midi-tower-gaming-gehause-ech""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/384151/msi-mpg-gungnir-110r-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""219"", ""url"": ""https://www.gputracker.eu/si-click/7/2774266/kit-upgrade-msi-msi-mpg-gungnir-110r-msi-a750gl-80""}]"
MSI MPG GUNGNIR 110R ATX Mid Tower Case (MPG GUNGNIR 110R WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/3b7c6916b84f346f8623d1f8411af1d4.256p.jpg,https://pcpartpicker.com/product/cgcG3C/msi-mpg-gungnir-110r-atx-mid-tower-case-mpg-gungnir-110r-white,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1436116/msi-mpg-gungnir-110r-blanc""}, {""retailer"": ""computeruniverse.net"", ""price"": ""101"", ""url"": ""https://www.gputracker.eu/si-click/7/3639150/msi-mpg-gungnir-110r-midi-tower-gaming-gehause-ech""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/384151/msi-mpg-gungnir-110r-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""219"", ""url"": ""https://www.gputracker.eu/si-click/7/2774266/kit-upgrade-msi-msi-mpg-gungnir-110r-msi-a750gl-80""}]"
