name,product_code,brand,image,url,socket,size,ram_slots,ram_type,offers
Asus TUF GAMING Z790-PLUS WIFI D4 ATX LGA1700 Motherboard (TUF GAMING Z790-PLUS WIFI D4),TUF GAMING Z790-PLUS WIFI D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/b38e19c25ca07651abec15e807e55afe.256p.jpg,https://pcpartpicker.com/product/GwRYcf/asus-tuf-gaming-z790-plus-wifi-d4-atx-lga1700-motherboard-tuf-gaming-z790-plus-wifi-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""182"", ""url"": ""https://www.gputracker.eu/si-click/8/3639960/asus-tuf-gaming-z790-plus-d4-atx-mainboard-sockel-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""201"", ""url"": ""https://www.gputracker.eu/si-click/8/3640003/asus-tuf-gaming-z790-plus-wifi-d4-atx-mainboard-90""}, {""retailer"": ""computeruniverse.net"", ""price"": ""229"", ""url"": ""https://www.gputracker.eu/si-click/8/3640045/asus-tuf-gaming-z790-plus-wifi-atx-mainboard-socke""}, {""retailer"": ""ldlc.com"", ""price"": ""260"", ""url"": ""https://www.gputracker.eu/si-click/8/1812898/asus-tuf-gaming-z790-plus-d4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""278"", ""url"": ""https://www.gputracker.eu/si-click/8/3039949/asus-tuf-gaming-z790-plus-wifi-intel-z790-lga-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""280"", ""url"": ""https://www.gputracker.eu/si-click/8/1812635/asus-tuf-gaming-z790-plus-wifi-d4""}, {""retailer"": ""ldlc.com"", ""price"": ""290"", ""url"": ""https://www.gputracker.eu/si-click/8/2701726/asus-tuf-gaming-z790-plus-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""372"", ""url"": ""https://www.gputracker.eu/si-click/8/2974758/asus-tuf-gaming-z790-plus-d4-intel-z790-lga-1700-a""}]"
Asus TUF GAMING B760-PLUS WIFI D4 ATX LGA1700 Motherboard (TUF GAMING B760-PLUS WIFI D4),TUF GAMING B760-PLUS WIFI D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/4b7fdf959aa3376429de0968af8353f5.256p.jpg,https://pcpartpicker.com/product/47D7YJ/asus-tuf-gaming-b760-plus-wifi-d4-atx-lga1700-motherboard-tuf-gaming-b760-plus-wifi-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""144"", ""url"": ""https://www.gputracker.eu/si-click/8/3639893/asus-tuf-gaming-b760m-plus-d4-matx-mainboard-socke""}, {""retailer"": ""computeruniverse.net"", ""price"": ""152"", ""url"": ""https://www.gputracker.eu/si-click/8/3639905/asus-tuf-gaming-b760-plus-wifi-d4-atx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""153"", ""url"": ""https://www.gputracker.eu/si-click/8/3039946/asus-tuf-gaming-b760-plus-wifi-intel-b760-lga-1700""}, {""retailer"": ""computeruniverse.net"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/8/3639924/asus-tuf-gaming-b760m-plus-matx-mainboard-sockel-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2858088/asus-tuf-gaming-b760m-plus-d4-intel-b760-lga-1700-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/8/3639937/asus-tuf-gaming-b760m-plus-ii-matx-mainboard-socke""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2974742/asus-tuf-gaming-b760m-plus-intel-b760-lga-1700-mic""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2944401/asus-tuf-gaming-b760m-plus-ii-intel-b760-lga-1700-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""173"", ""url"": ""https://www.gputracker.eu/si-click/8/3639951/asus-tuf-gaming-b760m-plus-wifi-ii-matx-mainboard-""}, {""retailer"": ""ldlc.com"", ""price"": ""176"", ""url"": ""https://www.gputracker.eu/si-click/8/2099319/asus-tuf-gaming-b760-plus-wifi-d4""}]"
Asus ROG STRIX Z790-A GAMING WIFI D4 ATX LGA1700 Motherboard (ROG STRIX Z790-A GAMING WIFI D4),ROG STRIX Z790-A GAMING WIFI D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/15c3c641097716024f8c373d5625eaa7.256p.jpg,https://pcpartpicker.com/product/2rTp99/asus-rog-strix-z790-a-gaming-wifi-d4-atx-lga1700-motherboard-rog-strix-z790-a-gaming-wifi-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""283"", ""url"": ""https://www.gputracker.eu/si-click/8/3640114/asus-rog-strix-z790-a-gaming-wifi-d4-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""289"", ""url"": ""https://www.gputracker.eu/si-click/8/3640117/asus-rog-strix-z790-a-gaming-wifi-ii-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""304"", ""url"": ""https://www.gputracker.eu/si-click/8/3640133/asus-rog-strix-z790-f-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""328"", ""url"": ""https://www.gputracker.eu/si-click/8/3640148/asus-rog-strix-z790-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""ldlc.com"", ""price"": ""370"", ""url"": ""https://www.gputracker.eu/si-click/8/1812902/asus-rog-strix-z790-a-gaming-wifi-d4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""372"", ""url"": ""https://www.gputracker.eu/si-click/8/3640160/asus-rog-strix-z790-i-gaming-wifi-itx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""405"", ""url"": ""https://www.gputracker.eu/si-click/8/3039951/asus-rog-strix-z790-f-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""441"", ""url"": ""https://www.gputracker.eu/si-click/8/3605578/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""453"", ""url"": ""https://www.gputracker.eu/si-click/8/3168457/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/8/2858231/asus-rog-strix-z790-i-gaming-wifi-intel-z790-lga-1""}]"
Asus TUF GAMING B660-PLUS WIFI D4 ATX LGA1700 Motherboard (TUF GAMING B660-PLUS WIFI D4),TUF GAMING B660-PLUS WIFI D4,Asus,https://m.media-amazon.com/images/I/61U0I6grTXL.jpg,https://pcpartpicker.com/product/Xdwypg/asus-tuf-gaming-b660-plus-wifi-d4-atx-lga1700-motherboard-tuf-gaming-b660-plus-wifi-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""153"", ""url"": ""https://www.gputracker.eu/si-click/8/3639921/asus-tuf-gaming-b660m-plus-wifi-matx-mainboard-170""}, {""retailer"": ""pskmegastore.com"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/8/2858125/asus-tuf-gaming-b660m-plus-wifi-intel-b660-lga-170""}, {""retailer"": ""pskmegastore.com"", ""price"": ""246"", ""url"": ""https://www.gputracker.eu/si-click/8/2858064/asus-tuf-gaming-b660-plus-wifi-d4-intel-b660-lga-1""}]"
Gigabyte H610M S2H DDR4 Micro ATX LGA1700 Motherboard (H610M S2H DDR4),H610M S2H DDR4,Gigabyte,https://m.media-amazon.com/images/I/61NO94b0e1L.jpg,https://pcpartpicker.com/product/yQnypg/gigabyte-h610m-s2h-ddr4-micro-atx-lga1700-motherboard-h610m-s2h-ddr4,LGA 1700,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""reichelt.de"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/8/3568853/ga-h610m-59732-gigabyte-h610m-s2h-v3-ddr4-1700""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/8/2974722/gigabyte-h610m-s2h-v3-ddr4-carte-mere-intel-h610-e""}, {""retailer"": ""ldlc.com"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/8/3034160/gigabyte-h610m-s2h-v3-ddr4""}]"
MSI MPG Z790 EDGE WIFI DDR4 ATX LGA1700 Motherboard (MPG Z790 EDGE WIFI DDR4),MPG Z790 EDGE WIFI DDR4,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/c99d3cc0cb5c05aa50c9b264c0bae8c5.256p.jpg,https://pcpartpicker.com/product/4jwypg/msi-mpg-z790-edge-wifi-ddr4-atx-lga1700-motherboard-mpg-z790-edge-wifi-ddr4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""348"", ""url"": ""https://www.gputracker.eu/si-click/8/3640147/msi-mpg-z790i-edge-wifi-itx-mainboard-sockel-1700-""}, {""retailer"": ""reichelt.de"", ""price"": ""361"", ""url"": ""https://www.gputracker.eu/si-click/8/2006112/msi-7e03-001r-msi-mpg-z790i-edge-wifi-1700""}]"
Asus ROG STRIX B660-A GAMING WIFI D4 ATX LGA1700 Motherboard (ROG STRIX B660-A GAMING WIFI D4),ROG STRIX B660-A GAMING WIFI D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/7fe63b29bddcb13e4d580479760d9f59.256p.jpg,https://pcpartpicker.com/product/TVRYcf/asus-rog-strix-b660-a-gaming-wifi-d4-atx-lga1700-motherboard-rog-strix-b660-a-gaming-wifi-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/8/3639990/asus-rog-strix-b660-a-gaming-wifi-d4-atx-mainboard""}, {""retailer"": ""pskmegastore.com"", ""price"": ""266"", ""url"": ""https://www.gputracker.eu/si-click/8/2858185/asus-rog-strix-b660-f-gaming-wifi-intel-b660-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""269"", ""url"": ""https://www.gputracker.eu/si-click/8/2858173/asus-rog-strix-b660-a-gaming-wifi-d4-intel-b660-lg""}]"
MSI PRO B760M-A WIFI DDR4 Micro ATX LGA1700 Motherboard (PRO B760M-A WIFI DDR4),PRO B760M-A WIFI DDR4,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/6bc2735a3e9fd678f10b45359fd4121d.256p.jpg,https://pcpartpicker.com/product/VVqPxr/msi-pro-b760m-a-wifi-ddr4-micro-atx-lga1700-motherboard-pro-b760m-a-wifi-ddr4,LGA 1700,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""195"", ""url"": ""https://www.gputracker.eu/si-click/8/2858103/msi-pro-b760m-a-wifi-carte-mere-intel-b760-lga-170""}, {""retailer"": ""computeruniverse.net"", ""price"": ""215"", ""url"": ""https://www.gputracker.eu/si-click/8/3640012/msi-b760m-project-zero-matx-mainboard-sockel-1700-""}]"
ASRock H610M-HVS Micro ATX LGA1700 Motherboard (H610M-HVS),H610M-HVS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/36ac403a9360a338e354f0b4740115ce.256p.jpg,https://pcpartpicker.com/product/GhxRsY/asrock-h610m-hvs-micro-atx-lga1700-motherboard-h610m-hvs,LGA 1700,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""82"", ""url"": ""https://www.gputracker.eu/si-click/8/2857895/asrock-h610m-hvs-intel-h610-lga-1700-micro-atx""}]"
ASRock Z690 PG Riptide ATX LGA1700 Motherboard (Z690 PG Riptide),Z690 PG Riptide,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/9f2f42feda76208965cf313f5d2ff6ff.256p.jpg,https://pcpartpicker.com/product/kYwypg/asrock-z690-pg-riptide-atx-lga1700-motherboard-z690-pg-riptide,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""reichelt.de"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/8/1424606/asr-90mxbhq0-asrock-z690-pg-riptide-1700""}, {""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/3639843/asrock-z690-pg-riptide-atx-mainboard-sockel-1700-g""}]"
Gigabyte B760 GAMING X DDR4 ATX LGA1700 Motherboard (B760 GAMING X DDR4),B760 GAMING X DDR4,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/aa2dd96f20f66045db6ae621a0f31aa9.256p.jpg,https://pcpartpicker.com/product/44t9TW/gigabyte-b760-gaming-x-ddr4-atx-lga1700-motherboard-b760-gaming-x-ddr4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/8/3639810/gigabyte-b760m-gaming-ddr4-matx-mainboard-sockel-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/8/2857959/gigabyte-b760m-gaming-ddr4-carte-mere-intel-b760-e""}, {""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/8/3639835/gigabyte-b760m-gaming-x-ddr4-matx-mainboard-sockel""}, {""retailer"": ""reichelt.de"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/8/2515779/ga-b760m-51255-gigabyte-b760m-gaming-x-ddr4-1700""}, {""retailer"": ""pskmegastore.com"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/8/2858010/gigabyte-b760m-gaming-x-ddr4-carte-mere-intel-b760""}, {""retailer"": ""pskmegastore.com"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/8/2858027/gigabyte-b760-gaming-x-carte-mere-intel-express-lg""}, {""retailer"": ""computeruniverse.net"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/8/3639856/gigabyte-b760-gaming-x-ddr4-atx-mainboard-sockel-1""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/8/2799741/gigabyte-b760m-gaming-x-ddr4""}, {""retailer"": ""reichelt.de"", ""price"": ""134"", ""url"": ""https://www.gputracker.eu/si-click/8/2266295/ga-b760-50906-gigabyte-b760-gaming-x-ddr4-1700""}, {""retailer"": ""reichelt.de"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/8/2702923/ga-b760m-53228-gigabyte-b760m-gaming-x-ax-1700""}]"
Asus PRIME B660M-A D4 Micro ATX LGA1700 Motherboard (PRIME B660M-A D4),PRIME B660M-A D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/c1e1fa4dfe59826eda4651c34d487e32.256p.jpg,https://pcpartpicker.com/product/yZPQzy/asus-prime-b660m-a-d4-micro-atx-lga1700-motherboard-prime-b660m-a-d4,LGA 1700,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/8/2857957/asus-prime-b660m-k-d4-intel-b660-lga-1700-micro-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""91"", ""url"": ""https://www.gputracker.eu/si-click/8/3639799/asus-prime-b660m-k-d4-matx-mainboard-sockel-1700-u""}, {""retailer"": ""pskmegastore.com"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/8/2857997/asus-prime-b660m-a-wifi-d4-intel-b660-lga-1700-mic""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/8/3639845/asus-prime-b660m-a-d4-csm-matx-mainboard-sockel-17""}, {""retailer"": ""pskmegastore.com"", ""price"": ""151"", ""url"": ""https://www.gputracker.eu/si-click/8/2858083/asus-prime-b660m-a-d4-csm-intel-b660-lga-1700-micr""}]"
Asus PRIME H610M-K D4 Micro ATX LGA1700 Motherboard (PRIME H610M-K D4),PRIME H610M-K D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/3b89e743024c3a66c0c0ceb2cce0968f.256p.jpg,https://pcpartpicker.com/product/wHLFf7/asus-prime-h610m-k-d4-micro-atx-lga1700-motherboard-prime-h610m-k-d4,LGA 1700,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""74"", ""url"": ""https://www.gputracker.eu/si-click/8/3039938/asus-prime-h610m-k-d4-intel-h610-lga-1700-micro-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""75"", ""url"": ""https://www.gputracker.eu/si-click/8/3639793/asus-prime-h610m-k-d4-matx-mainboard-sockel-1700-h""}, {""retailer"": ""computeruniverse.net"", ""price"": ""77"", ""url"": ""https://www.gputracker.eu/si-click/8/3639782/asus-prime-h610m-d-d4-matx-mainboard-sockel-1700-h""}, {""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/8/3639798/asus-prime-h610m-a-csm-d4-matx-mainboard-sockel-17""}, {""retailer"": ""ldlc.com"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/8/1276340/asus-prime-h610m-k-d4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/8/3639822/asus-prime-h610m-c-d4-csm-matx-mainboard-sockel-17""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/2954597/asus-prime-h610m-k-d4-argb""}]"
Gigabyte Z790 AORUS ELITE AX DDR4 ATX LGA1700 Motherboard (Z790 AORUS ELITE AX DDR4),Z790 AORUS ELITE AX DDR4,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/644bc466ea862b254a71b1e5ce666981.256p.jpg,https://pcpartpicker.com/product/LtjBD3/gigabyte-z790-aorus-elite-ax-ddr4-atx-lga1700-motherboard-z790-aorus-elite-ax-ddr4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/8/3639957/gigabyte-z790-aorus-elite-ddr4-atx-mainboard-socke""}, {""retailer"": ""reichelt.de"", ""price"": ""191"", ""url"": ""https://www.gputracker.eu/si-click/8/2702934/ga-z790-49948-gigabyte-z790-aorus-elite-ddr4-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""200"", ""url"": ""https://www.gputracker.eu/si-click/8/2203957/gigabyte-z790-aorus-elite-ddr4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""215"", ""url"": ""https://www.gputracker.eu/si-click/8/3640046/gigabyte-z790-aorus-elite-ax-ddr4-atx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""222"", ""url"": ""https://www.gputracker.eu/si-click/8/2958121/gigabyte-z790-aorus-elite-ddr4-carte-mere-intel-z7""}, {""retailer"": ""pskmegastore.com"", ""price"": ""226"", ""url"": ""https://www.gputracker.eu/si-click/8/2858163/gigabyte-z790-aorus-elite-ax-carte-mere-intel-lga-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""231"", ""url"": ""https://www.gputracker.eu/si-click/8/3640042/gigabyte-z790-aorus-elite-ax-atx-mainboard-sockel-""}, {""retailer"": ""reichelt.de"", ""price"": ""243"", ""url"": ""https://www.gputracker.eu/si-click/8/2264842/ga-z790-49467-gigabyte-z790-aorus-elite-ax-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""265"", ""url"": ""https://www.gputracker.eu/si-click/8/1834649/gigabyte-z790-aorus-elite-ax""}, {""retailer"": ""ldlc.com"", ""price"": ""316"", ""url"": ""https://www.gputracker.eu/si-click/8/2655145/gigabyte-z790-aorus-elite-x-wifi7""}]"
ASRock B760 Pro RS/D4 ATX LGA1700 Motherboard (B760 Pro RS/D4),B760 Pro RS/D4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/d291725d18732ce92757141e9f3d0b14.256p.jpg,https://pcpartpicker.com/product/pcZ9TW/asrock-b760-pro-rsd4-atx-lga1700-motherboard-b760-pro-rsd4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""136"", ""url"": ""https://www.gputracker.eu/si-click/8/2857998/asrock-b760-pro-rsd4-intel-lga-1700-atx""}, {""retailer"": ""reichelt.de"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/8/3547729/asr-90mxbmy0-asrock-b760-pro-rsd4-wifi-1700""}]"
MSI PRO B760-P WIFI ATX LGA1700 Motherboard (PRO B760-P WIFI),PRO B760-P WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/a1593ef52cb9662fc6be593dcb858df0.256p.jpg,https://pcpartpicker.com/product/399wrH/msi-pro-b760-p-wifi-atx-lga1700-motherboard-pro-b760-p-wifi,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/8/3639882/msi-pro-b760-p-wifi-ddr4-atx-mainboard-sockel-1700""}, {""retailer"": ""reichelt.de"", ""price"": ""147"", ""url"": ""https://www.gputracker.eu/si-click/8/2438042/msi-7d98-001r-msi-pro-b760-p-wifi-ddr4-1700""}, {""retailer"": ""pskmegastore.com"", ""price"": ""151"", ""url"": ""https://www.gputracker.eu/si-click/8/2858023/msi-pro-b760-p-wifi-ddr4-carte-mere-lga-1700-atx""}, {""retailer"": ""ldlc.com"", ""price"": ""156"", ""url"": ""https://www.gputracker.eu/si-click/8/2183789/msi-pro-b760-p-wifi-ddr4""}, {""retailer"": ""powerlab.fr"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2405336/msi-pro-b760-p-wifi-ddr4""}, {""retailer"": ""infomaxparis.com"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2405863/msi-pro-b760-p-wifi-ddr4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""195"", ""url"": ""https://www.gputracker.eu/si-click/8/2858103/msi-pro-b760m-a-wifi-carte-mere-intel-b760-lga-170""}, {""retailer"": ""computeruniverse.net"", ""price"": ""215"", ""url"": ""https://www.gputracker.eu/si-click/8/3640012/msi-b760m-project-zero-matx-mainboard-sockel-1700-""}]"
Asus TUF GAMING B660M-PLUS WIFI D4 Micro ATX LGA1700 Motherboard (TUF GAMING B660M-PLUS WIFI D4),TUF GAMING B660M-PLUS WIFI D4,Asus,https://m.media-amazon.com/images/I/51vXr2NEiPL.jpg,https://pcpartpicker.com/product/K7H7YJ/asus-tuf-gaming-b660m-plus-wifi-d4-micro-atx-lga1700-motherboard-tuf-gaming-b660m-plus-wifi-d4,LGA 1700,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""153"", ""url"": ""https://www.gputracker.eu/si-click/8/3639921/asus-tuf-gaming-b660m-plus-wifi-matx-mainboard-170""}, {""retailer"": ""pskmegastore.com"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/8/2858125/asus-tuf-gaming-b660m-plus-wifi-intel-b660-lga-170""}]"
Asus PRIME B760M-A D4 Micro ATX LGA1700 Motherboard (PRIME B760M-A D4),PRIME B760M-A D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/936e6313d4360a2bf050bfe79ac03ebe.256p.jpg,https://pcpartpicker.com/product/z3zhP6/asus-prime-b760m-a-d4-micro-atx-lga1700-motherboard-prime-b760m-a-d4,LGA 1700,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/8/3639801/asus-prime-b760m-r-d4-matx-mainboard-sockel-1700-h""}, {""retailer"": ""computeruniverse.net"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/8/3639814/asus-prime-b760m-k-d4-matx-mainboard-sockel-1700-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/8/2857983/asus-prime-b760m-k-d4-intel-b760-lga-1700-micro-at""}, {""retailer"": ""pskmegastore.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/8/2937256/asus-prime-b760m-r-d4-intel-b760-lga-1700-micro-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""117"", ""url"": ""https://www.gputracker.eu/si-click/8/3639838/asus-prime-b760m-a-csm-d4-matx-mainboard-sockel-17""}, {""retailer"": ""infomaxparis.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/2618105/asus-prime-b760m-a-d4-csm""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/2807350/asus-prime-b760m-r-d4""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/2099307/asus-prime-b760m-k-d4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/8/3159548/asus-prime-b760m-a-wifi-d4-intel-b760-lga-1700-mic""}, {""retailer"": ""computeruniverse.net"", ""price"": ""133"", ""url"": ""https://www.gputracker.eu/si-click/8/3639863/asus-prime-b760m-a-wifi-d4-matx-mainboard-sockel-1""}]"
Asus PRIME H770-PLUS D4 ATX LGA1700 Motherboard (PRIME H770-PLUS D4),PRIME H770-PLUS D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/f5e9c9d5cf322b7184bbdaf42c474734.256p.jpg,https://pcpartpicker.com/product/BKPQzy/asus-prime-h770-plus-d4-atx-lga1700-motherboard-prime-h770-plus-d4,LGA 1700,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""211"", ""url"": ""https://www.gputracker.eu/si-click/8/2858118/asus-prime-h770-plus-d4-intel-h770-lga-1700-atx""}]"
